Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature|Azimuth|Elevation
2019-09-28|00:00:00|0.18|0.0|0.0|12.98|22.32|0.171|26.5|41.7|mdr2__|15.0|85|0|3.3|1016.0|1.6|80|250|w|2|5|31|15.0|0.00|0.00
2019-09-28|00:01:00|0.19|0.0|0.0|12.98|22.3|0.171|26.5|41.7|mdr2__|15.0|85|0|3.3|1016.0|1.6|80|250|w|2|5|31|15.0|0.00|0.00
2019-09-28|00:02:00|0.19|0.0|0.0|12.97|22.3|0.171|26.5|41.7|mdr2__|15.0|85|0|3.3|1016.0|1.6|80|250|w|2|5|31|15.0|0.00|0.00
2019-09-28|00:03:00|0.19|0.0|0.0|12.97|22.27|0.171|26.4|41.7|mdr2__|15.0|85|0|3.3|1016.0|1.6|80|250|w|2|5|31|15.0|0.00|0.00
2019-09-28|00:04:00|0.18|0.0|0.0|12.98|22.31|0.171|26.4|41.7|mdr2__|15.0|85|0|3.3|1016.0|1.6|80|250|w|2|5|31|15.0|0.00|0.00
2019-09-28|00:05:00|0.17|0.0|0.0|12.98|22.27|0.171|26.4|41.7|mdr2__|15.0|85|0|3.3|1016.0|1.6|80|250|w|2|5|31|15.0|0.00|0.00
2019-09-28|00:06:00|0.18|0.0|0.0|12.98|22.28|0.171|26.4|41.7|mdr2__|15.0|85|0|3.3|1016.0|1.6|80|250|w|2|5|31|15.0|0.00|0.00
2019-09-28|00:07:00|0.17|0.0|0.0|12.98|22.3|0.171|26.4|41.7|mdr2__|15.0|85|0|3.3|1016.0|1.6|80|250|w|2|5|31|15.0|0.00|0.00
2019-09-28|00:08:00|0.19|0.0|0.0|12.98|22.29|0.171|26.4|41.7|mdr2__|15.0|85|0|3.3|1016.0|1.6|80|250|w|2|5|31|15.0|0.00|0.00
2019-09-28|00:09:00|0.18|0.0|0.0|12.98|22.24|0.171|26.4|41.7|mdr2__|15.0|85|0|3.3|1016.0|1.6|80|250|w|2|5|31|15.0|0.00|0.00
2019-09-28|00:10:00|0.18|0.0|0.0|12.98|22.28|0.171|26.4|41.7|mdr2__|14.8|90|0|3.2|1016.1|2.8|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:11:00|0.19|0.0|0.0|12.98|22.26|0.171|26.4|41.7|mdr2__|14.8|90|0|3.2|1016.1|2.8|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:12:00|0.17|0.0|0.0|12.98|22.27|0.171|26.4|41.7|mdr2__|14.8|90|0|3.2|1016.1|2.8|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:13:00|0.16|0.0|0.0|12.97|22.28|0.171|26.4|41.7|mdr2__|14.8|90|0|3.2|1016.1|2.8|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:14:00|0.19|0.0|0.0|12.98|22.29|0.171|26.4|41.7|mdr2__|14.8|90|0|3.2|1016.1|2.8|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:15:00|0.2|0.0|0.0|12.98|22.28|0.171|26.4|41.8|mdr2__|14.8|90|0|3.2|1016.1|2.8|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:16:00|0.19|0.0|0.0|12.97|22.24|0.171|26.4|41.7|mdr2__|14.8|90|0|3.2|1016.1|2.8|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:17:00|0.16|0.0|0.0|12.98|22.26|0.171|26.4|41.7|mdr2__|14.8|90|0|3.2|1016.1|2.8|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:18:00|0.17|0.0|0.0|12.97|22.26|0.171|26.4|41.7|mdr2__|14.8|90|0|3.2|1016.1|2.8|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:19:00|0.16|0.0|0.0|12.97|22.24|0.171|26.4|41.7|mdr2__|14.8|90|0|3.2|1016.1|2.8|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:20:00|0.18|0.0|0.0|12.98|22.23|0.171|26.4|41.7|mdr2__|14.8|90|0|3.2|1016.1|2.2|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:21:00|0.18|0.0|0.0|12.97|22.23|0.171|26.4|41.7|mdr2__|14.8|90|0|3.2|1016.1|2.2|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:22:00|0.17|0.0|0.0|12.98|22.24|0.171|26.5|41.7|mdr2__|14.8|90|0|3.2|1016.1|2.2|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:23:00|0.19|0.0|0.0|12.98|22.22|0.171|26.5|41.7|mdr2__|14.8|90|0|3.2|1016.1|2.2|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:24:00|0.16|0.0|0.0|12.98|22.27|0.171|26.5|41.7|mdr2__|14.8|90|0|3.2|1016.1|2.2|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:25:00|0.15|0.0|0.0|12.97|22.24|0.171|26.5|41.7|mdr2__|14.8|90|0|3.2|1016.1|2.2|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:26:00|0.17|0.0|0.0|12.98|22.25|0.171|26.5|41.6|mdr2__|14.8|90|0|3.2|1016.1|2.2|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:27:00|0.16|0.0|0.0|12.97|22.24|0.171|26.5|41.6|mdr2__|14.8|90|0|3.2|1016.1|2.2|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:28:00|0.16|0.0|0.0|12.98|22.26|0.171|26.4|41.6|mdr2__|14.8|90|0|3.2|1016.1|2.2|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:29:00|0.2|0.0|0.0|12.97|22.25|0.171|26.4|41.7|mdr2__|14.8|90|0|3.2|1016.1|2.2|85|250|w|2|5|31|14.8|0.00|0.00
2019-09-28|00:30:00|0.16|0.0|0.0|12.97|22.24|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.1|80|250|w|2|5|31|13.9|0.00|0.00
2019-09-28|00:31:00|0.16|0.0|0.0|12.97|22.23|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.1|80|250|w|2|5|31|13.9|0.00|0.00
2019-09-28|00:32:00|0.17|0.0|0.0|12.97|22.21|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.1|80|250|w|2|5|31|13.9|0.00|0.00
2019-09-28|00:33:00|0.18|0.0|0.0|12.97|22.2|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.1|80|250|w|2|5|31|13.9|0.00|0.00
2019-09-28|00:34:00|0.16|0.0|0.0|12.97|22.25|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.1|80|250|w|2|5|31|13.9|0.00|0.00
2019-09-28|00:35:00|0.17|0.0|0.0|12.98|22.21|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.1|80|250|w|2|5|31|13.9|0.00|0.00
2019-09-28|00:36:00|0.18|0.0|0.0|12.98|22.2|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.1|80|250|w|2|5|31|13.9|0.00|0.00
2019-09-28|00:37:00|0.17|0.0|0.0|12.97|22.23|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.1|80|250|w|2|5|31|13.9|0.00|0.00
2019-09-28|00:38:00|0.17|0.0|0.0|12.98|22.2|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.1|80|250|w|2|5|31|13.9|0.00|0.00
2019-09-28|00:39:00|0.16|0.0|0.0|12.97|22.21|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.1|80|250|w|2|5|31|13.9|0.00|0.00
2019-09-28|00:40:00|0.19|0.0|0.0|12.97|22.23|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:41:00|0.17|0.0|0.0|12.97|22.2|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:42:00|0.17|0.0|0.0|12.97|22.2|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:43:00|0.17|0.0|0.0|12.97|22.23|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:44:00|0.18|0.0|0.0|12.98|22.23|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:45:00|0.17|0.0|0.0|12.98|22.21|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:46:00|0.18|0.0|0.0|12.97|22.23|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:47:00|0.18|0.0|0.0|12.97|22.22|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:48:00|0.17|0.0|0.0|12.97|22.19|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:49:00|0.17|0.0|0.0|12.97|22.17|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:50:00|0.16|0.0|0.0|12.97|22.2|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:51:00|0.17|0.0|0.0|12.97|22.17|0.171|26.4|41.8|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:52:00|0.18|0.0|0.0|12.97|22.18|0.171|26.4|41.8|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:53:00|0.18|0.0|0.0|12.97|22.16|0.171|26.4|41.8|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:54:00|0.17|0.0|0.0|12.97|22.21|0.171|26.4|41.8|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:55:00|0.16|0.0|0.0|12.96|22.18|0.171|26.4|41.8|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:56:00|0.16|0.0|0.0|12.97|22.19|0.171|26.4|41.8|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:57:00|0.16|0.0|0.0|12.97|22.15|0.171|26.3|41.8|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:58:00|0.16|0.0|0.0|12.97|22.19|0.171|26.4|41.8|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|00:59:00|0.19|0.0|0.0|12.97|22.17|0.171|26.4|41.8|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|01:00:00|0.18|0.0|0.0|12.97|22.15|0.171|26.4|41.8|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|01:01:00|0.18|0.0|0.0|12.97|22.18|0.171|26.4|41.8|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|01:02:00|0.17|0.0|0.0|12.97|22.16|0.171|26.3|41.8|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|01:03:00|0.16|0.0|0.0|12.96|22.19|0.171|26.4|41.8|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|01:04:00|0.18|0.0|0.0|12.97|22.15|0.171|26.3|41.8|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|01:05:00|0.16|0.0|0.0|12.96|22.18|0.171|26.3|41.8|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|01:06:00|0.18|0.0|0.0|12.96|22.16|0.171|26.4|41.8|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|01:07:00|0.17|0.0|0.0|12.97|22.15|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|01:08:00|0.16|0.0|0.0|12.97|22.15|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|01:09:00|0.18|0.0|0.0|12.97|22.18|0.171|26.4|41.7|mdr2__|13.9|90|0|3.1|1016.1|2.6|80|250|w|2|5|30|13.9|0.00|0.00
2019-09-28|01:10:00|0.19|0.0|0.0|12.97|22.18|0.171|26.3|41.7|mdr2__|13.9|90|0|3.0|1016.1|1.2|60|245|sw|2|5|30|13.9|0.00|0.00
2019-09-28|01:11:00|0.17|0.0|0.0|12.97|22.15|0.171|26.3|41.7|mdr2__|13.9|90|0|3.0|1016.1|1.2|60|245|sw|2|5|30|13.9|0.00|0.00
2019-09-28|01:12:00|0.18|0.0|0.0|12.97|22.14|0.171|26.3|41.7|mdr2__|13.9|90|0|3.0|1016.1|1.2|60|245|sw|2|5|30|13.9|0.00|0.00
2019-09-28|01:13:00|0.18|0.0|0.0|12.96|22.14|0.171|26.3|41.7|mdr2__|13.9|90|0|3.0|1016.1|1.2|60|245|sw|2|5|30|13.9|0.00|0.00
2019-09-28|01:14:00|0.16|0.0|0.0|12.96|22.18|0.171|26.3|41.8|mdr2__|13.9|90|0|3.0|1016.1|1.2|60|245|sw|2|5|30|13.9|0.00|0.00
2019-09-28|01:15:00|0.16|0.0|0.0|12.96|22.15|0.171|26.3|41.8|mdr2__|13.9|90|0|3.0|1016.1|1.2|60|245|sw|2|5|30|13.9|0.00|0.00
2019-09-28|01:16:00|0.17|0.0|0.0|12.97|22.15|0.171|26.3|41.8|mdr2__|13.9|90|0|3.0|1016.1|1.2|60|245|sw|2|5|30|13.9|0.00|0.00
2019-09-28|01:17:00|0.16|0.0|0.0|12.96|22.13|0.171|26.3|41.8|mdr2__|13.9|90|0|3.0|1016.1|1.2|60|245|sw|2|5|30|13.9|0.00|0.00
2019-09-28|01:18:00|0.16|0.0|0.0|12.96|22.14|0.171|26.3|41.8|mdr2__|13.9|90|0|3.0|1016.1|1.2|60|245|sw|2|5|30|13.9|0.00|0.00
2019-09-28|01:19:00|0.18|0.0|0.0|12.96|22.17|0.171|26.3|41.8|mdr2__|13.9|90|0|3.0|1016.1|1.2|60|245|sw|2|5|30|13.9|0.00|0.00
2019-09-28|01:20:00|0.17|0.0|0.0|12.96|22.16|0.171|26.3|41.8|md____|13.9|90|0|2.9|1016.1|0.0|50|245|sw|2|5|30|13.9|0.00|0.00
2019-09-28|01:21:00|0.17|0.0|0.0|12.97|22.14|0.171|26.3|41.8|md____|13.9|90|0|2.9|1016.1|0.0|50|245|sw|2|5|30|13.9|0.00|0.00
