Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature|Azimuth|Elevation
2019-09-24|00:00:00|0.21|0.0|0.0|12.85|21.36|0.171|25.7|41.3|mdr1__|12.2|90|0|2.3|1018.2|0.1|85|255|w|2|4|21|12.2|0.00|0.00
2019-09-24|00:01:00|0.2|0.0|0.0|12.85|21.37|0.171|25.7|41.3|mdr1__|12.2|90|0|2.3|1018.2|0.1|85|255|w|2|4|21|12.2|0.00|0.00
2019-09-24|00:02:00|0.17|0.0|0.0|12.85|21.36|0.171|25.7|41.3|mdr1__|12.2|90|0|2.3|1018.2|0.1|85|255|w|2|4|21|12.2|0.00|0.00
2019-09-24|00:03:00|0.16|0.0|0.0|12.85|21.38|0.171|25.7|41.3|mdr1__|12.2|90|0|2.3|1018.2|0.1|85|255|w|2|4|21|12.2|0.00|0.00
2019-09-24|00:04:00|0.18|0.0|0.0|12.85|21.38|0.171|25.7|41.3|mdr1__|12.2|90|0|2.3|1018.2|0.1|85|255|w|2|4|21|12.2|0.00|0.00
2019-09-24|00:05:00|0.16|0.0|0.0|12.85|21.38|0.171|25.7|41.3|mdr1__|12.2|90|0|2.3|1018.2|0.1|85|255|w|2|4|21|12.2|0.00|0.00
2019-09-24|00:07:00|0.17|0.0|0.0|12.84|21.38|0.171|25.7|41.3|mdr1__|12.2|90|0|2.3|1018.2|0.1|85|255|w|2|4|21|12.2|0.00|0.00
2019-09-24|00:08:00|0.19|0.0|0.0|12.85|21.34|0.171|25.7|41.3|mdr1__|12.2|90|0|2.3|1018.2|0.1|85|255|w|2|4|21|12.2|0.00|0.00
2019-09-24|00:09:00|0.18|0.0|0.0|12.85|21.34|0.171|25.7|41.3|mdr1__|12.2|90|0|2.3|1018.2|0.1|85|255|w|2|4|21|12.2|0.00|0.00
2019-09-24|00:10:00|0.18|0.0|0.0|12.85|21.35|0.171|25.7|41.3|mdr1__|12.2|90|0|2.3|1018.2|0.1|85|255|w|2|4|21|12.2|0.00|0.00
2019-09-24|00:11:00|0.18|0.0|0.0|12.85|21.33|0.171|25.7|41.3|mdr1__|12.1|90|0|2.3|1018.3|0.1|60|255|w|2|4|20|12.1|0.00|0.00
2019-09-24|00:12:00|0.17|0.0|0.0|12.85|21.37|0.171|25.7|41.3|mdr1__|12.1|90|0|2.3|1018.3|0.1|60|255|w|2|4|20|12.1|0.00|0.00
2019-09-24|00:13:00|0.17|0.0|0.0|12.85|21.35|0.171|25.7|41.3|mdr1__|12.1|90|0|2.3|1018.3|0.1|60|255|w|2|4|20|12.1|0.00|0.00
2019-09-24|00:14:00|0.19|0.0|0.0|12.85|21.36|0.171|25.7|41.3|mdr1__|12.1|90|0|2.3|1018.3|0.1|60|255|w|2|4|20|12.1|0.00|0.00
2019-09-24|00:15:00|0.19|0.0|0.0|12.85|21.36|0.171|25.7|41.3|mdr1__|12.1|90|0|2.3|1018.3|0.1|60|255|w|2|4|20|12.1|0.00|0.00
2019-09-24|00:16:00|0.19|0.0|0.0|12.85|21.36|0.171|25.7|41.3|mdr1__|12.1|90|0|2.3|1018.3|0.1|60|255|w|2|4|20|12.1|0.00|0.00
2019-09-24|00:17:00|0.18|0.0|0.0|12.85|21.32|0.171|25.7|41.3|mdr1__|12.1|90|0|2.3|1018.3|0.1|60|255|w|2|4|20|12.1|0.00|0.00
2019-09-24|00:18:00|0.16|0.0|0.0|12.85|21.33|0.171|25.7|41.3|mdr1__|12.1|90|0|2.3|1018.3|0.1|60|255|w|2|4|20|12.1|0.00|0.00
2019-09-24|00:19:00|0.17|0.0|0.0|12.85|21.33|0.171|25.7|41.3|mdr1__|12.1|90|0|2.3|1018.3|0.1|60|255|w|2|4|20|12.1|0.00|0.00
2019-09-24|00:20:00|0.18|0.0|0.0|12.85|21.36|0.171|25.7|41.3|mdr1__|12.1|90|0|2.3|1018.3|0.1|60|255|w|2|4|20|12.1|0.00|0.00
2019-09-24|00:21:00|0.17|0.0|0.0|12.85|21.32|0.171|25.7|41.3|mdr1__|12.1|90|0|2.3|1018.3|0.1|60|255|w|2|4|20|12.1|0.00|0.00
