Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature
2019-08-29|00:00:00|0.18|0.0|0.0|12.91|24.48|0.227|29.1|46.2|mb____|20.4|80|0|1.0|1017.0|0.0|40|215|sw|1|2|8|20.4
2019-08-29|00:01:00|0.17|0.0|0.0|12.91|24.48|0.227|29.1|46.2|mb____|20.4|80|0|1.0|1017.0|0.0|40|215|sw|1|2|8|20.4
2019-08-29|00:02:00|0.15|0.0|0.0|12.91|24.48|0.227|29.1|46.2|mb____|20.4|80|0|1.0|1017.0|0.0|40|215|sw|1|2|8|20.4
2019-08-29|00:03:00|0.16|0.0|0.0|12.9|24.51|0.227|29.1|46.3|mb____|20.4|80|0|1.0|1017.0|0.0|40|215|sw|1|2|8|20.4
2019-08-29|00:04:00|0.16|0.0|0.0|12.91|24.5|0.227|29.1|46.2|mb____|20.4|80|0|1.0|1017.0|0.0|40|215|sw|1|2|8|20.4
2019-08-29|00:05:00|0.17|0.0|0.0|12.91|24.5|0.227|29.1|46.2|mb____|20.4|80|0|1.0|1017.0|0.0|40|215|sw|1|2|8|20.4
2019-08-29|00:06:00|0.16|0.0|0.0|12.91|24.52|0.227|29.1|46.2|mb____|20.4|80|0|1.0|1017.0|0.0|40|215|sw|1|2|8|20.4
2019-08-29|00:07:00|0.16|0.0|0.0|12.91|24.52|0.227|29.1|46.2|mb____|20.4|80|0|1.0|1017.0|0.0|40|215|sw|1|2|8|20.4
2019-08-29|00:08:00|0.16|0.0|0.0|12.91|24.5|0.227|29.1|46.3|mb____|20.4|80|0|1.0|1017.0|0.0|40|215|sw|1|2|8|20.4
2019-08-29|00:09:00|0.16|0.0|0.0|12.91|24.5|0.227|29.1|46.2|mb____|20.4|80|0|1.0|1017.0|0.0|40|215|sw|1|2|8|20.4
2019-08-29|00:10:00|0.16|0.0|0.0|12.92|24.53|0.227|29.1|46.2|mb____|19.9|85|0|1.2|1017.0|0.0|40|215|sw|1|2|8|19.9
2019-08-29|00:11:00|0.16|0.0|0.0|12.91|24.52|0.227|29.1|46.2|mb____|19.9|85|0|1.2|1017.0|0.0|40|215|sw|1|2|8|19.9
2019-08-29|00:12:00|0.18|0.0|0.0|12.91|24.52|0.227|29.1|46.3|mb____|19.9|85|0|1.2|1017.0|0.0|40|215|sw|1|2|8|19.9
2019-08-29|00:13:00|0.16|0.0|0.0|12.91|24.51|0.227|29.1|46.3|mb____|19.9|85|0|1.2|1017.0|0.0|40|215|sw|1|2|8|19.9
2019-08-29|00:14:00|0.16|0.0|0.0|12.91|24.53|0.227|29.1|46.2|mb____|19.9|85|0|1.2|1017.0|0.0|40|215|sw|1|2|8|19.9
2019-08-29|00:15:00|0.17|0.0|0.0|12.91|24.51|0.227|29.1|46.2|mb____|19.9|85|0|1.2|1017.0|0.0|40|215|sw|1|2|8|19.9
2019-08-29|00:16:00|0.16|0.0|0.0|12.91|24.53|0.227|29.1|46.3|mb____|19.9|85|0|1.2|1017.0|0.0|40|215|sw|1|2|8|19.9
2019-08-29|00:17:00|0.16|0.0|0.0|12.9|24.54|0.227|29.1|46.3|mb____|19.9|85|0|1.2|1017.0|0.0|40|215|sw|1|2|8|19.9
2019-08-29|00:18:00|0.18|0.0|0.0|12.91|24.54|0.227|29.1|46.3|mb____|19.9|85|0|1.2|1017.0|0.0|40|215|sw|1|2|8|19.9
2019-08-29|00:19:00|0.16|0.0|0.0|12.9|24.51|0.227|29.1|46.3|mb____|19.9|85|0|1.2|1017.0|0.0|40|215|sw|1|2|8|19.9
2019-08-29|00:20:00|0.16|0.0|0.0|12.9|24.5|0.227|29.1|46.3|mbs2__|19.8|85|0|1.3|1017.1|1.0|50|215|sw|1|2|9|19.8
2019-08-29|00:21:00|0.15|0.0|0.0|12.91|24.51|0.227|29.1|46.3|mbs2__|19.8|85|0|1.3|1017.1|1.0|50|215|sw|1|2|9|19.8
2019-08-29|00:22:00|0.17|0.0|0.0|12.91|24.53|0.227|29.1|46.3|mbs2__|19.8|85|0|1.3|1017.1|1.0|50|215|sw|1|2|9|19.8
2019-08-29|00:23:00|0.16|0.0|0.0|12.91|24.52|0.284|29.1|46.3|mbs2__|19.8|85|0|1.3|1017.1|1.0|50|215|sw|1|2|9|19.8
2019-08-29|00:24:00|0.16|0.0|0.0|12.91|24.54|0.341|29.1|46.3|mbs2__|19.8|85|0|1.3|1017.1|1.0|50|215|sw|1|2|9|19.8
2019-08-29|00:25:00|0.15|0.0|0.0|12.9|24.55|0.341|29.1|46.3|mbs2__|19.8|85|0|1.3|1017.1|1.0|50|215|sw|1|2|9|19.8
2019-08-29|00:26:00|0.16|0.0|0.0|12.91|24.52|0.341|29.1|46.3|mbs2__|19.8|85|0|1.3|1017.1|1.0|50|215|sw|1|2|9|19.8
2019-08-29|00:27:00|0.18|0.0|0.0|12.91|24.53|0.341|29.1|46.4|mbs2__|19.8|85|0|1.3|1017.1|1.0|50|215|sw|1|2|9|19.8
2019-08-29|00:28:00|0.17|0.0|0.0|12.91|24.52|0.341|29.1|46.4|mbs2__|19.8|85|0|1.3|1017.1|1.0|50|215|sw|1|2|9|19.8
2019-08-29|00:29:00|0.18|0.0|0.0|12.91|24.53|0.341|29.1|46.3|mbs2__|19.8|85|0|1.3|1017.1|1.0|50|215|sw|1|2|9|19.8
2019-08-29|00:30:00|0.17|0.0|0.0|12.91|24.54|0.341|29.1|46.4|mbs2__|19.5|85|0|1.3|1017.1|1.1|50|215|sw|1|2|9|19.5
2019-08-29|00:31:00|0.18|0.0|0.0|12.91|24.53|0.341|29.1|46.3|mbs2__|19.5|85|0|1.3|1017.1|1.1|50|215|sw|1|2|9|19.5
2019-08-29|00:32:00|0.17|0.0|0.0|12.9|24.54|0.227|29.1|46.4|mbs2__|19.5|85|0|1.3|1017.1|1.1|50|215|sw|1|2|9|19.5
2019-08-29|00:33:00|0.19|0.0|0.0|12.91|24.55|0.227|29.1|46.3|mbs2__|19.5|85|0|1.3|1017.1|1.1|50|215|sw|1|2|9|19.5
2019-08-29|00:34:00|0.16|0.0|0.0|12.9|24.55|0.227|29.1|46.3|mbs2__|19.5|85|0|1.3|1017.1|1.1|50|215|sw|1|2|9|19.5
2019-08-29|00:35:00|0.16|0.0|0.0|12.9|24.56|0.227|29.1|46.3|mbs2__|19.5|85|0|1.3|1017.1|1.1|50|215|sw|1|2|9|19.5
2019-08-29|00:36:00|0.16|0.0|0.0|12.91|24.56|0.227|29.1|46.3|mbs2__|19.5|85|0|1.3|1017.1|1.1|50|215|sw|1|2|9|19.5
2019-08-29|00:37:00|0.16|0.0|0.0|12.9|24.53|0.227|29.1|46.3|mbs2__|19.5|85|0|1.3|1017.1|1.1|50|215|sw|1|2|9|19.5
