Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature
2019-09-14|00:00:00|0.31|0.0|0.0|13.05|22.86|0.284|27.3|41.9|mb____|16.1|85|0|1.7|1031.9|0.0|25|5|n|2|3|14|16.1
2019-09-14|00:01:00|0.32|0.0|0.0|13.05|22.88|0.284|27.3|41.9|mb____|16.1|85|0|1.7|1031.9|0.0|25|5|n|2|3|14|16.1
2019-09-14|00:02:00|0.31|0.0|0.0|13.05|22.84|0.284|27.3|41.9|mb____|16.1|85|0|1.7|1031.9|0.0|25|5|n|2|3|14|16.1
2019-09-14|00:03:00|0.31|0.0|0.0|13.06|22.88|0.284|27.3|41.9|mb____|16.1|85|0|1.7|1031.9|0.0|25|5|n|2|3|14|16.1
2019-09-14|00:04:00|0.32|0.0|0.0|13.05|22.86|0.284|27.3|42.0|mb____|16.1|85|0|1.7|1031.9|0.0|25|5|n|2|3|14|16.1
2019-09-14|00:05:00|0.32|0.0|0.0|13.05|22.85|0.284|27.3|42.0|mb____|16.1|85|0|1.7|1031.9|0.0|25|5|n|2|3|14|16.1
2019-09-14|00:06:00|0.32|0.0|0.0|13.06|22.87|0.284|27.3|42.0|mb____|16.1|85|0|1.7|1031.9|0.0|25|5|n|2|3|14|16.1
2019-09-14|00:07:00|0.32|0.0|0.0|13.05|22.83|0.284|27.2|42.0|mb____|16.1|85|0|1.7|1031.9|0.0|25|5|n|2|3|14|16.1
2019-09-14|00:08:00|0.34|0.0|0.0|13.05|22.85|0.284|27.3|42.0|mb____|16.1|85|0|1.7|1031.9|0.0|25|5|n|2|3|14|16.1
2019-09-14|00:09:00|0.33|0.0|0.0|13.05|22.86|0.284|27.2|42.0|mb____|16.1|85|0|1.7|1031.9|0.0|25|5|n|2|3|14|16.1
2019-09-14|00:10:00|0.35|0.0|0.0|13.05|22.84|0.284|27.2|42.0|mb____|15.9|90|0|1.6|1031.9|0.0|25|360|n|2|3|14|15.9
2019-09-14|00:11:00|0.32|0.0|0.0|13.05|22.85|0.284|27.2|42.0|mb____|15.9|90|0|1.6|1031.9|0.0|25|360|n|2|3|14|15.9
2019-09-14|00:12:00|0.34|0.0|0.0|13.05|22.84|0.284|27.2|42.0|mb____|15.9|90|0|1.6|1031.9|0.0|25|360|n|2|3|14|15.9
2019-09-14|00:13:00|0.34|0.0|0.0|13.05|22.84|0.284|27.2|42.0|mb____|15.9|90|0|1.6|1031.9|0.0|25|360|n|2|3|14|15.9
2019-09-14|00:14:00|0.35|0.0|0.0|13.05|22.8|0.284|27.2|42.0|mb____|15.9|90|0|1.6|1031.9|0.0|25|360|n|2|3|14|15.9
2019-09-14|00:15:00|0.34|0.0|0.0|13.05|22.85|0.284|27.2|42.1|mb____|15.9|90|0|1.6|1031.9|0.0|25|360|n|2|3|14|15.9
2019-09-14|00:16:00|0.35|0.0|0.0|13.05|22.84|0.284|27.2|42.1|mb____|15.9|90|0|1.6|1031.9|0.0|25|360|n|2|3|14|15.9
2019-09-14|00:17:00|0.34|0.0|0.0|13.05|22.83|0.284|27.2|42.1|mb____|15.9|90|0|1.6|1031.9|0.0|25|360|n|2|3|14|15.9
