Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature
2019-09-04|00:00:00|0.18|0.0|0.0|13.02|23.67|0.171|27.3|33.9|mo____|12.4|80|0|1.9|1023.7|0.0|10|205|sw|2|2|11|12.4
2019-09-04|00:01:00|0.16|0.0|0.0|13.02|23.71|0.171|27.3|33.9|mo____|12.4|80|0|1.9|1023.7|0.0|10|205|sw|2|2|11|12.4
2019-09-04|00:02:00|0.15|0.0|0.0|13.02|23.69|0.171|27.3|33.9|mo____|12.4|80|0|1.9|1023.7|0.0|10|205|sw|2|2|11|12.4
2019-09-04|00:03:00|0.17|0.0|0.0|13.02|23.67|0.171|27.3|33.9|mo____|12.4|80|0|1.9|1023.7|0.0|10|205|sw|2|2|11|12.4
2019-09-04|00:04:00|0.15|0.0|0.0|13.02|23.67|0.171|27.3|33.9|mo____|12.4|80|0|1.9|1023.7|0.0|10|205|sw|2|2|11|12.4
2019-09-04|00:05:00|0.15|0.0|0.0|13.03|23.68|0.171|27.3|33.9|mo____|12.4|80|0|1.9|1023.7|0.0|10|205|sw|2|2|11|12.4
2019-09-04|00:06:00|0.16|0.0|0.0|13.02|23.69|0.171|27.3|33.9|mo____|12.4|80|0|1.9|1023.7|0.0|10|205|sw|2|2|11|12.4
2019-09-04|00:07:00|0.19|0.0|0.0|13.02|23.66|0.171|27.3|33.9|mo____|12.4|80|0|1.9|1023.7|0.0|10|205|sw|2|2|11|12.4
2019-09-04|00:08:00|0.16|0.0|0.0|13.02|23.68|0.171|27.3|34.0|mo____|12.4|80|0|1.9|1023.7|0.0|10|205|sw|2|2|11|12.4
2019-09-04|00:09:00|0.16|0.0|0.0|13.02|23.65|0.171|27.3|34.0|mo____|12.4|80|0|1.9|1023.7|0.0|10|205|sw|2|2|11|12.4
2019-09-04|00:10:00|0.16|0.0|0.0|13.02|23.66|0.171|27.3|34.0|mo____|11.9|85|0|1.9|1023.6|0.0|10|205|sw|2|2|11|11.9
2019-09-04|00:11:00|0.16|0.0|0.0|13.02|23.67|0.171|27.3|34.0|mo____|11.9|85|0|1.9|1023.6|0.0|10|205|sw|2|2|11|11.9
2019-09-04|00:12:00|0.15|0.0|0.0|13.02|23.64|0.171|27.3|34.0|mo____|11.9|85|0|1.9|1023.6|0.0|10|205|sw|2|2|11|11.9
2019-09-04|00:13:00|0.16|0.0|0.0|13.02|23.63|0.171|27.3|34.0|mo____|11.9|85|0|1.9|1023.6|0.0|10|205|sw|2|2|11|11.9
2019-09-04|00:14:00|0.16|0.0|0.0|13.01|23.64|0.171|27.3|34.0|mo____|11.9|85|0|1.9|1023.6|0.0|10|205|sw|2|2|11|11.9
2019-09-04|00:15:00|0.15|0.0|0.0|13.02|23.66|0.171|27.3|34.0|mo____|11.9|85|0|1.9|1023.6|0.0|10|205|sw|2|2|11|11.9
2019-09-04|00:16:00|0.15|0.0|0.0|13.02|23.66|0.171|27.2|34.1|mo____|11.9|85|0|1.9|1023.6|0.0|10|205|sw|2|2|11|11.9
2019-09-04|00:17:00|0.16|0.0|0.0|13.02|23.64|0.171|27.2|34.1|mo____|11.9|85|0|1.9|1023.6|0.0|10|205|sw|2|2|11|11.9
2019-09-04|00:18:00|0.15|0.0|0.0|13.02|23.64|0.171|27.2|34.1|mo____|11.9|85|0|1.9|1023.6|0.0|10|205|sw|2|2|11|11.9
2019-09-04|00:19:00|0.16|0.0|0.0|13.02|23.63|0.171|27.2|34.1|mo____|11.9|85|0|1.9|1023.6|0.0|10|205|sw|2|2|11|11.9
