Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature|Azimuth|Elevation
2019-10-18|00:00:00|0.2|0.0|0.0|13.1|20.87|0.171|25.2|34.3|mb____|8.7|85|0|0.8|1016.1|0.0|30|130|so|1|2|11|8.7|0.00|0.00
2019-10-18|00:01:00|0.19|0.0|0.0|13.1|20.88|0.171|25.2|34.3|mb____|8.7|85|0|0.8|1016.1|0.0|30|130|so|1|2|11|8.7|0.00|0.00
2019-10-18|00:02:00|0.19|0.0|0.0|13.1|20.88|0.171|25.2|34.3|mb____|8.7|85|0|0.8|1016.1|0.0|30|130|so|1|2|11|8.7|0.00|0.00
2019-10-18|00:03:00|0.19|0.0|0.0|13.1|20.85|0.171|25.2|34.3|mb____|8.7|85|0|0.8|1016.1|0.0|30|130|so|1|2|11|8.7|0.00|0.00
2019-10-18|00:04:00|0.2|0.0|0.0|13.1|20.87|0.171|25.2|34.3|mb____|8.7|85|0|0.8|1016.1|0.0|30|130|so|1|2|11|8.7|0.00|0.00
2019-10-18|00:05:00|0.18|0.0|0.0|13.1|20.86|0.171|25.1|34.3|mb____|8.7|85|0|0.8|1016.1|0.0|30|130|so|1|2|11|8.7|0.00|0.00
2019-10-18|00:06:00|0.18|0.0|0.0|13.1|20.87|0.171|25.1|34.3|mb____|8.7|85|0|0.8|1016.1|0.0|30|130|so|1|2|11|8.7|0.00|0.00
2019-10-18|00:07:00|0.2|0.0|0.0|13.1|20.83|0.171|25.1|34.3|mb____|8.7|85|0|0.8|1016.1|0.0|30|130|so|1|2|11|8.7|0.00|0.00
2019-10-18|00:08:00|0.19|0.0|0.0|13.1|20.86|0.171|25.1|34.3|mb____|8.7|85|0|0.8|1016.1|0.0|30|130|so|1|2|11|8.7|0.00|0.00
2019-10-18|00:09:00|0.2|0.0|0.0|13.1|20.86|0.171|25.1|34.3|mb____|8.7|85|0|0.8|1016.1|0.0|30|130|so|1|2|11|8.7|0.00|0.00
2019-10-18|00:10:00|0.19|0.0|0.0|13.1|20.83|0.171|25.1|34.3|mb____|8.6|85|0|0.8|1016.1|0.0|40|130|so|1|2|11|8.6|0.00|0.00
