Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature|Azimuth|Elevation
2019-09-20|06:31:00|13.77|0.18|2.4|12.67|20.31|140.071|24.8|25.8|wb____|3.2|75|225|1.3|1029.1|0.0|20|70|o|1|2|11|3.2|0.00|0.00
2019-09-20|06:31:00|13.79|0.18|2.4|12.67|20.33|138.763|24.8|25.7|wb____|3.2|75|225|1.3|1029.1|0.0|20|70|o|1|2|11|3.2|0.00|0.00
2019-09-20|06:32:00|13.78|0.18|2.53|12.68|20.34|136.09|24.8|25.7|wb____|3.2|75|225|1.3|1029.1|0.0|20|70|o|1|2|11|3.2|0.00|0.00
2019-09-20|06:33:00|13.77|0.17|2.53|12.67|20.35|140.753|24.8|25.7|wb____|3.2|75|225|1.3|1029.1|0.0|20|70|o|1|2|11|3.2|0.00|0.00
2019-09-20|06:34:00|13.78|0.18|2.28|12.68|20.36|142.402|24.8|25.7|wb____|3.2|75|225|1.3|1029.1|0.0|20|70|o|1|2|11|3.2|0.00|0.00
2019-09-20|06:35:00|13.8|0.17|2.4|12.68|20.33|142.63|24.8|25.7|wb____|3.2|75|225|1.3|1029.1|0.0|20|70|o|1|2|11|3.2|0.00|0.00
2019-09-20|06:36:00|13.78|0.18|2.53|12.68|20.32|142.63|24.8|25.7|wb____|3.2|75|225|1.3|1029.1|0.0|20|70|o|1|2|11|3.2|0.00|0.00
2019-09-20|06:37:00|13.82|0.18|2.53|12.69|20.36|143.881|24.8|25.7|wb____|3.2|75|225|1.3|1029.1|0.0|20|70|o|1|2|11|3.2|0.00|0.00
2019-09-20|06:38:00|13.8|0.17|2.66|12.69|20.36|141.265|24.8|25.7|wb____|3.2|75|225|1.3|1029.1|0.0|20|70|o|1|2|11|3.2|0.00|0.00
2019-09-20|06:39:00|13.79|0.18|2.66|12.69|20.34|141.72|24.8|25.7|wb____|3.2|75|225|1.3|1029.1|0.0|20|70|o|1|2|11|3.2|0.00|0.00
2019-09-20|06:40:00|13.79|0.19|2.53|12.69|20.35|145.473|24.8|25.7|wb____|3.2|75|225|1.3|1029.1|0.0|20|70|o|1|2|11|3.2|0.00|0.00
2019-09-20|06:41:00|14.45|0.17|2.79|12.69|20.32|147.18|24.8|25.7|wb____|3.2|75|225|1.3|1029.1|0.0|20|70|o|1|2|11|3.2|0.00|0.00
2019-09-20|06:42:00|19.49|0.16|3.17|12.7|20.32|149.341|24.8|25.7|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|06:43:00|15.96|0.18|2.92|12.7|20.35|149.397|24.8|25.6|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|06:44:00|13.8|0.19|2.66|12.7|20.34|152.468|24.8|25.6|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|06:45:00|13.8|0.19|2.66|12.69|20.34|150.762|24.8|25.6|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|06:46:00|13.8|0.17|2.53|12.69|20.31|144.905|24.8|25.6|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|06:47:00|13.8|0.18|2.53|12.69|20.35|144.62|24.8|25.6|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|06:48:00|13.79|0.18|2.54|12.7|20.34|146.213|24.8|25.6|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|06:49:00|13.8|0.19|2.79|12.69|20.36|156.392|24.8|25.6|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|06:50:00|13.83|0.2|2.66|12.69|20.35|157.018|24.8|25.6|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|06:51:00|13.8|0.2|2.66|12.7|20.33|154.004|24.9|25.5|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|06:52:00|13.8|0.17|2.66|12.69|20.31|154.061|24.9|25.5|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|06:53:00|13.8|0.18|2.79|12.7|20.31|152.98|24.9|25.5|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|06:54:00|13.8|0.2|2.66|12.7|20.35|153.037|24.9|25.5|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|06:55:00|13.81|0.18|2.66|12.7|20.32|147.521|24.9|25.4|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|06:56:00|13.8|0.18|2.54|12.7|20.35|148.772|24.9|25.4|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|06:57:00|13.8|0.19|2.66|12.71|20.36|151.502|24.9|25.4|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|06:58:00|13.83|0.18|2.66|12.7|20.34|153.151|24.9|25.4|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|06:59:00|13.81|0.19|2.54|12.71|20.33|155.198|24.9|25.4|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|07:00:00|13.81|0.2|2.79|12.71|20.33|159.52|24.9|25.4|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|07:01:00|13.81|0.2|2.79|12.71|20.3|160.715|24.9|25.3|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|07:02:00|13.81|0.2|2.79|12.7|20.32|151.786|24.9|25.3|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|07:03:00|13.85|0.19|2.79|12.71|20.33|158.497|24.9|25.4|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|07:04:00|13.83|0.21|2.79|12.71|20.32|160.658|24.9|25.4|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|07:05:00|13.83|0.2|2.79|12.7|20.33|158.383|24.9|25.4|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|07:06:00|13.8|0.19|2.66|12.71|20.35|155.539|24.9|25.4|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|07:07:00|13.84|0.2|2.92|12.71|20.35|158.212|24.9|25.4|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|07:08:00|13.83|0.2|2.79|12.7|20.34|160.089|24.9|25.4|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|07:09:00|13.8|0.2|2.79|12.7|20.32|160.373|24.9|25.4|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|07:10:00|13.84|0.2|2.79|12.7|20.34|160.032|24.9|25.4|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|07:11:00|13.81|0.2|2.79|12.71|20.34|160.032|24.9|25.4|so____|3.7|70|265|1.8|1029.0|0.0|20|70|o|2|3|14|2.1|0.00|0.00
2019-09-20|07:12:00|13.81|0.2|2.66|12.7|20.36|160.317|24.9|25.4|so____|4.9|70|375|2.5|1028.9|0.0|15|70|o|2|3|18|2.7|0.00|0.00
2019-09-20|07:13:00|13.82|0.19|2.54|12.71|20.34|152.923|24.9|25.4|so____|4.9|70|375|2.5|1028.9|0.0|15|70|o|2|3|18|2.7|0.00|0.00
2019-09-20|07:14:00|13.82|0.18|2.54|12.71|20.34|149.454|25.0|25.4|so____|4.9|70|375|2.5|1028.9|0.0|15|70|o|2|3|18|2.7|0.00|0.00
2019-09-20|07:15:00|13.81|0.19|2.66|12.7|20.34|157.075|25.0|25.4|so____|4.9|70|375|2.5|1028.9|0.0|15|70|o|2|3|18|2.7|0.00|0.00
2019-09-20|07:16:00|13.8|0.19|2.66|12.71|20.35|157.189|25.0|25.4|so____|4.9|70|375|2.5|1028.9|0.0|15|70|o|2|3|18|2.7|0.00|0.00
2019-09-20|07:17:00|13.81|0.19|2.66|12.71|20.34|159.691|25.0|25.4|so____|4.9|70|375|2.5|1028.9|0.0|15|70|o|2|3|18|2.7|0.00|0.00
