Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature|Azimuth|Elevation
2019-09-29|00:00:00|0.17|0.0|0.0|13.11|22.07|0.171|26.1|37.2|md____|11.9|80|0|2.3|1018.6|0.0|40|235|sw|2|4|22|11.9|0.00|0.00
2019-09-29|00:01:00|0.15|0.0|0.0|13.12|22.02|0.171|26.1|37.1|md____|11.9|80|0|2.3|1018.6|0.0|40|235|sw|2|4|22|11.9|0.00|0.00
2019-09-29|00:02:00|0.16|0.0|0.0|13.12|22.02|0.171|26.1|37.1|md____|11.9|80|0|2.3|1018.6|0.0|40|235|sw|2|4|22|11.9|0.00|0.00
2019-09-29|00:03:00|0.14|0.0|0.0|13.11|22.05|0.171|26.1|37.1|md____|11.9|80|0|2.3|1018.6|0.0|40|235|sw|2|4|22|11.9|0.00|0.00
2019-09-29|00:04:00|0.16|0.0|0.0|13.12|22.03|0.171|26.1|37.1|md____|11.9|80|0|2.3|1018.6|0.0|40|235|sw|2|4|22|11.9|0.00|0.00
2019-09-29|00:05:00|0.15|0.0|0.0|13.11|22.02|0.171|26.1|37.1|md____|11.9|80|0|2.3|1018.6|0.0|40|235|sw|2|4|22|11.9|0.00|0.00
2019-09-29|00:06:00|0.18|0.0|0.0|13.1|22.02|0.171|26.1|37.1|md____|11.9|80|0|2.3|1018.6|0.0|40|235|sw|2|4|22|11.9|0.00|0.00
2019-09-29|00:07:00|0.16|0.0|0.0|13.11|22.01|0.171|26.1|37.1|md____|11.9|80|0|2.3|1018.6|0.0|40|235|sw|2|4|22|11.9|0.00|0.00
2019-09-29|00:08:00|0.15|0.0|0.0|13.11|22.05|0.171|26.1|37.1|md____|11.9|80|0|2.3|1018.6|0.0|40|235|sw|2|4|22|11.9|0.00|0.00
2019-09-29|00:09:00|0.16|0.0|0.0|13.11|22.04|0.171|26.1|37.1|md____|11.9|80|0|2.3|1018.6|0.0|40|235|sw|2|4|22|11.9|0.00|0.00
2019-09-29|00:10:00|0.16|0.0|0.0|13.11|22.01|0.171|26.1|37.1|md____|11.7|80|0|2.3|1018.6|0.0|40|235|sw|2|4|20|11.7|0.00|0.00
