Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature
2019-09-09|00:00:00|0.18|0.0|0.0|12.89|20.75|0.284|25.2|38.0|mdr1__|11.0|95|0|4.5|1013.8|0.1|65|280|w|3|5|31|11.0
2019-09-09|00:01:00|0.17|0.0|0.0|12.89|20.75|0.284|25.2|38.0|mdr1__|11.0|95|0|4.5|1013.8|0.1|65|280|w|3|5|31|11.0
2019-09-09|00:02:00|0.16|0.0|0.0|12.89|20.73|0.284|25.2|38.0|mdr1__|11.0|95|0|4.5|1013.8|0.1|65|280|w|3|5|31|11.0
2019-09-09|00:03:00|0.18|0.0|0.0|12.89|20.73|0.284|25.2|38.0|mdr1__|11.0|95|0|4.5|1013.8|0.1|65|280|w|3|5|31|11.0
2019-09-09|00:04:00|0.18|0.0|0.0|12.89|20.74|0.284|25.2|38.0|mdr1__|11.0|95|0|4.5|1013.8|0.1|65|280|w|3|5|31|11.0
2019-09-09|00:05:00|0.19|0.0|0.0|12.89|20.74|0.284|25.2|38.0|mdr1__|11.0|95|0|4.5|1013.8|0.1|65|280|w|3|5|31|11.0
2019-09-09|00:06:00|0.15|0.0|0.0|12.89|20.74|0.284|25.2|37.9|mdr1__|11.0|95|0|4.5|1013.8|0.1|65|280|w|3|5|31|11.0
2019-09-09|00:07:00|0.17|0.0|0.0|12.89|20.72|0.284|25.2|37.9|mdr1__|11.0|95|0|4.5|1013.8|0.1|65|280|w|3|5|31|11.0
2019-09-09|00:08:00|0.18|0.0|0.0|12.89|20.71|0.284|25.2|37.9|mdr1__|11.0|95|0|4.5|1013.8|0.1|65|280|w|3|5|31|11.0
2019-09-09|00:09:00|0.17|0.0|0.0|12.89|20.73|0.284|25.2|37.9|mdr1__|11.0|95|0|4.5|1013.8|0.1|65|280|w|3|5|31|11.0
2019-09-09|00:10:00|0.18|0.0|0.0|12.89|20.72|0.284|25.2|38.0|mdr1__|10.9|95|0|4.7|1013.7|0.1|55|280|w|3|5|31|10.9
2019-09-09|00:11:00|0.18|0.0|0.0|12.89|20.69|0.284|25.2|38.0|mdr1__|10.9|95|0|4.7|1013.7|0.1|55|280|w|3|5|31|10.9
2019-09-09|00:12:00|0.17|0.0|0.0|12.88|20.71|0.284|25.2|38.0|mdr1__|10.9|95|0|4.7|1013.7|0.1|55|280|w|3|5|31|10.9
2019-09-09|00:13:00|0.18|0.0|0.0|12.89|20.69|0.284|25.2|38.0|mdr1__|10.9|95|0|4.7|1013.7|0.1|55|280|w|3|5|31|10.9
2019-09-09|00:14:00|0.18|0.0|0.0|12.89|20.72|0.284|25.2|38.0|mdr1__|10.9|95|0|4.7|1013.7|0.1|55|280|w|3|5|31|10.9
2019-09-09|00:15:00|0.17|0.0|0.0|12.89|20.68|0.284|25.2|38.0|mdr1__|10.9|95|0|4.7|1013.7|0.1|55|280|w|3|5|31|10.9
2019-09-09|00:16:00|0.18|0.0|0.0|12.89|20.7|0.284|25.2|38.0|mdr1__|10.9|95|0|4.7|1013.7|0.1|55|280|w|3|5|31|10.9
