Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature|Azimuth|Elevation
2019-10-17|00:00:00|0.17|0.0|0.0|13.12|20.37|0.171|23.0|34.1|mo____|6.5|75|0|2.0|1016.8|0.0|10|160|s|2|3|15|5.1|0.00|0.00
2019-10-17|00:01:00|0.16|0.0|0.0|13.12|20.38|0.171|23.0|34.1|mo____|6.5|75|0|2.0|1016.8|0.0|10|160|s|2|3|15|5.1|0.00|0.00
2019-10-17|00:02:00|0.17|0.0|0.0|13.11|20.37|0.171|23.0|34.1|mo____|6.5|75|0|2.0|1016.8|0.0|10|160|s|2|3|15|5.1|0.00|0.00
2019-10-17|00:03:00|0.19|0.0|0.0|13.12|20.35|0.171|23.0|34.1|mo____|6.5|75|0|2.0|1016.8|0.0|10|160|s|2|3|15|5.1|0.00|0.00
2019-10-17|00:04:00|0.17|0.0|0.0|13.11|20.36|0.171|23.0|34.2|mo____|6.5|75|0|2.0|1016.8|0.0|10|160|s|2|3|15|5.1|0.00|0.00
2019-10-17|00:05:00|0.17|0.0|0.0|13.12|20.35|0.171|23.0|34.2|mo____|6.5|75|0|2.0|1016.8|0.0|10|160|s|2|3|15|5.1|0.00|0.00
2019-10-17|00:06:00|0.16|0.0|0.0|13.12|20.37|0.171|23.0|34.1|mo____|6.5|75|0|2.0|1016.8|0.0|10|160|s|2|3|15|5.1|0.00|0.00
2019-10-17|00:07:00|0.18|0.0|0.0|13.12|20.35|0.171|23.0|34.1|mo____|6.5|75|0|2.0|1016.8|0.0|10|160|s|2|3|15|5.1|0.00|0.00
2019-10-17|00:08:00|0.15|0.0|0.0|13.12|20.34|0.171|23.0|34.1|mo____|6.5|75|0|2.0|1016.8|0.0|10|160|s|2|3|15|5.1|0.00|0.00
2019-10-17|00:09:00|0.17|0.0|0.0|13.12|20.34|0.171|23.0|34.1|mo____|6.5|75|0|2.0|1016.8|0.0|10|160|s|2|3|15|5.1|0.00|0.00
2019-10-17|00:10:00|0.17|0.0|0.0|13.11|20.34|0.171|23.0|34.1|mo____|5.8|75|0|1.8|1016.8|0.0|10|160|s|2|3|15|4.5|0.00|0.00
2019-10-17|00:11:00|0.17|0.0|0.0|13.11|20.32|0.171|23.0|34.1|mo____|5.8|75|0|1.8|1016.8|0.0|10|160|s|2|3|15|4.5|0.00|0.00
2019-10-17|00:12:00|0.17|0.0|0.0|13.12|20.33|0.171|22.9|34.1|mo____|5.8|75|0|1.8|1016.8|0.0|10|160|s|2|3|15|4.5|0.00|0.00
2019-10-17|00:13:00|0.19|0.0|0.0|13.12|20.32|0.171|22.9|34.1|mo____|5.8|75|0|1.8|1016.8|0.0|10|160|s|2|3|15|4.5|0.00|0.00
2019-10-17|00:14:00|0.19|0.0|0.0|13.12|20.3|0.171|22.9|34.1|mo____|5.8|75|0|1.8|1016.8|0.0|10|160|s|2|3|15|4.5|0.00|0.00
