Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature|Azimuth|Elevation
2019-09-21|00:00:00|0.15|0.0|0.0|12.99|21.35|0.171|25.6|25.5|mo____|8.3|70|0|2.6|1025.8|0.0|10|75|o|2|3|17|6.7|0.00|0.00
2019-09-21|00:01:00|0.17|0.0|0.0|12.99|21.31|0.171|25.6|25.5|mo____|8.3|70|0|2.6|1025.8|0.0|10|75|o|2|3|17|6.7|0.00|0.00
2019-09-21|00:02:00|0.16|0.0|0.0|12.99|21.33|0.171|25.6|25.5|mo____|8.3|70|0|2.6|1025.8|0.0|10|75|o|2|3|17|6.7|0.00|0.00
2019-09-21|00:03:00|0.17|0.0|0.0|12.99|21.34|0.171|25.6|25.5|mo____|8.3|70|0|2.6|1025.8|0.0|10|75|o|2|3|17|6.7|0.00|0.00
2019-09-21|00:04:00|0.16|0.0|0.0|13.0|21.33|0.171|25.6|25.5|mo____|8.3|70|0|2.6|1025.8|0.0|10|75|o|2|3|17|6.7|0.00|0.00
2019-09-21|00:05:00|0.16|0.0|0.0|12.99|21.29|0.171|25.6|25.5|mo____|8.3|70|0|2.6|1025.8|0.0|10|75|o|2|3|17|6.7|0.00|0.00
2019-09-21|00:06:00|0.15|0.0|0.0|13.0|21.31|0.171|25.6|25.5|mo____|8.3|70|0|2.6|1025.8|0.0|10|75|o|2|3|17|6.7|0.00|0.00
2019-09-21|00:07:00|0.16|0.0|0.0|12.99|21.3|0.171|25.6|25.5|mo____|8.3|70|0|2.6|1025.8|0.0|10|75|o|2|3|17|6.7|0.00|0.00
2019-09-21|00:08:00|0.15|0.0|0.0|12.99|21.32|0.171|25.6|25.5|mo____|8.3|70|0|2.6|1025.8|0.0|10|75|o|2|3|17|6.7|0.00|0.00
2019-09-21|00:09:00|0.16|0.0|0.0|12.99|21.28|0.171|25.6|25.5|mo____|8.3|70|0|2.6|1025.8|0.0|10|75|o|2|3|17|6.7|0.00|0.00
2019-09-21|00:10:00|0.16|0.0|0.0|12.99|21.32|0.171|25.5|25.5|mo____|8.1|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:11:00|0.17|0.0|0.0|12.99|21.3|0.171|25.5|25.5|mo____|8.1|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:12:00|0.16|0.0|0.0|13.0|21.27|0.171|25.5|25.6|mo____|8.1|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:13:00|0.2|0.0|0.0|13.0|21.28|0.171|25.5|25.6|mo____|8.1|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:14:00|0.16|0.0|0.0|12.99|21.3|0.171|25.5|25.6|mo____|8.1|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:15:00|0.16|0.0|0.0|12.99|21.31|0.171|25.5|25.6|mo____|8.1|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:16:00|0.15|0.0|0.0|12.99|21.29|0.171|25.5|25.6|mo____|8.1|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:17:00|0.16|0.0|0.0|12.99|21.27|0.171|25.5|25.6|mo____|8.1|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:18:00|0.16|0.0|0.0|12.99|21.29|0.171|25.5|25.6|mo____|8.1|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:19:00|0.16|0.0|0.0|12.99|21.26|0.171|25.5|25.6|mo____|8.1|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:20:00|0.16|0.0|0.0|12.99|21.26|0.171|25.5|25.6|mo____|8.0|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:21:00|0.16|0.0|0.0|12.99|21.27|0.171|25.5|25.6|mo____|8.0|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:22:00|0.18|0.0|0.0|12.99|21.25|0.171|25.5|25.6|mo____|8.0|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:23:00|0.17|0.0|0.0|12.99|21.25|0.171|25.5|25.6|mo____|8.0|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:24:00|0.17|0.0|0.0|12.99|21.26|0.171|25.5|25.6|mo____|8.0|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:25:00|0.17|0.0|0.0|12.99|21.25|0.171|25.5|25.6|mo____|8.0|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:26:00|0.18|0.0|0.0|12.99|21.27|0.171|25.5|25.6|mo____|8.0|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:27:00|0.17|0.0|0.0|12.99|21.23|0.171|25.5|25.6|mo____|8.0|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:28:00|0.16|0.0|0.0|12.99|21.25|0.171|25.5|25.7|mo____|8.0|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:29:00|0.17|0.0|0.0|12.99|21.24|0.171|25.5|25.6|mo____|8.0|70|0|2.7|1025.7|0.0|10|75|o|2|3|17|6.4|0.00|0.00
2019-09-21|00:30:00|0.16|0.0|0.0|12.99|21.25|0.171|25.5|25.6|mo____|5.6|70|0|2.7|1025.6|0.0|10|75|o|2|3|17|3.5|0.00|0.00
2019-09-21|00:31:00|0.18|0.0|0.0|12.99|21.25|0.171|25.5|25.6|mo____|5.6|70|0|2.7|1025.6|0.0|10|75|o|2|3|17|3.5|0.00|0.00
2019-09-21|00:32:00|0.15|0.0|0.0|12.99|21.23|0.171|25.5|25.7|mo____|5.6|70|0|2.7|1025.6|0.0|10|75|o|2|3|17|3.5|0.00|0.00
2019-09-21|00:33:00|0.17|0.0|0.0|12.99|21.21|0.171|25.5|25.6|mo____|5.6|70|0|2.7|1025.6|0.0|10|75|o|2|3|17|3.5|0.00|0.00
2019-09-21|00:34:00|0.18|0.0|0.0|12.99|21.24|0.171|25.5|25.7|mo____|5.6|70|0|2.7|1025.6|0.0|10|75|o|2|3|17|3.5|0.00|0.00
2019-09-21|00:35:00|0.16|0.0|0.0|12.99|21.21|0.171|25.5|25.6|mo____|5.6|70|0|2.7|1025.6|0.0|10|75|o|2|3|17|3.5|0.00|0.00
2019-09-21|00:36:00|0.16|0.0|0.0|12.99|21.21|0.171|25.5|25.7|mo____|5.6|70|0|2.7|1025.6|0.0|10|75|o|2|3|17|3.5|0.00|0.00
2019-09-21|00:37:00|0.16|0.0|0.0|12.99|21.2|0.171|25.5|25.6|mo____|5.6|70|0|2.7|1025.6|0.0|10|75|o|2|3|17|3.5|0.00|0.00
2019-09-21|00:38:00|0.16|0.0|0.0|12.99|21.23|0.171|25.5|25.6|mo____|5.6|70|0|2.7|1025.6|0.0|10|75|o|2|3|17|3.5|0.00|0.00
2019-09-21|00:39:00|0.16|0.0|0.0|12.99|21.21|0.171|25.5|25.6|mo____|5.6|70|0|2.7|1025.6|0.0|10|75|o|2|3|17|3.5|0.00|0.00
2019-09-21|00:40:00|0.16|0.0|0.0|12.99|21.22|0.171|25.5|25.7|mo____|5.5|70|0|2.7|1025.5|0.0|10|75|o|2|3|17|3.4|0.00|0.00
2019-09-21|00:41:00|0.16|0.0|0.0|12.98|21.21|0.171|25.5|25.7|mo____|5.5|70|0|2.7|1025.5|0.0|10|75|o|2|3|17|3.4|0.00|0.00
2019-09-21|00:42:00|0.16|0.0|0.0|12.99|21.2|0.171|25.5|25.6|mo____|5.5|70|0|2.7|1025.5|0.0|10|75|o|2|3|17|3.4|0.00|0.00
2019-09-21|00:43:00|0.16|0.0|0.0|12.99|21.19|0.171|25.5|25.7|mo____|5.5|70|0|2.7|1025.5|0.0|10|75|o|2|3|17|3.4|0.00|0.00
2019-09-21|00:44:00|0.16|0.0|0.0|12.98|21.18|0.171|25.5|25.7|mo____|5.5|70|0|2.7|1025.5|0.0|10|75|o|2|3|17|3.4|0.00|0.00
2019-09-21|00:45:00|0.16|0.0|0.0|12.99|21.17|0.171|25.5|25.6|mo____|5.5|70|0|2.7|1025.5|0.0|10|75|o|2|3|17|3.4|0.00|0.00
2019-09-21|00:46:00|0.16|0.0|0.0|12.99|21.18|0.171|25.5|25.7|mo____|5.5|70|0|2.7|1025.5|0.0|10|75|o|2|3|17|3.4|0.00|0.00
2019-09-21|00:47:00|0.16|0.0|0.0|12.99|21.21|0.171|25.5|25.7|mo____|5.5|70|0|2.7|1025.5|0.0|10|75|o|2|3|17|3.4|0.00|0.00
2019-09-21|00:48:00|0.16|0.0|0.0|12.98|21.2|0.171|25.5|25.7|mo____|5.5|70|0|2.7|1025.5|0.0|10|75|o|2|3|17|3.4|0.00|0.00
2019-09-21|00:49:00|0.16|0.0|0.0|12.99|21.17|0.171|25.4|25.7|mo____|5.5|70|0|2.7|1025.5|0.0|10|75|o|2|3|17|3.4|0.00|0.00
