Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature|Azimuth|Elevation
2019-10-01|00:00:00|0.17|0.0|0.0|13.0|21.92|0.171|26.0|31.8|mb____|10.6|80|0|2.3|1015.6|0.0|25|210|sw|2|3|16|10.6|0.00|0.00
2019-10-01|00:01:00|0.18|0.0|0.0|13.01|21.89|0.171|26.0|31.8|mb____|10.6|80|0|2.3|1015.6|0.0|25|210|sw|2|3|16|10.6|0.00|0.00
2019-10-01|00:02:00|0.18|0.0|0.0|13.01|21.91|0.171|26.0|31.8|mb____|10.6|80|0|2.3|1015.6|0.0|25|210|sw|2|3|16|10.6|0.00|0.00
2019-10-01|00:03:00|0.17|0.0|0.0|13.01|21.87|0.171|26.0|31.8|mb____|10.6|80|0|2.3|1015.6|0.0|25|210|sw|2|3|16|10.6|0.00|0.00
2019-10-01|00:04:00|0.16|0.0|0.0|13.01|21.9|0.171|26.0|31.8|mb____|10.6|80|0|2.3|1015.6|0.0|25|210|sw|2|3|16|10.6|0.00|0.00
2019-10-01|00:05:00|0.18|0.0|0.0|13.0|21.87|0.171|26.0|31.8|mb____|10.6|80|0|2.3|1015.6|0.0|25|210|sw|2|3|16|10.6|0.00|0.00
2019-10-01|00:06:00|0.16|0.0|0.0|13.0|21.9|0.171|26.0|31.8|mb____|10.6|80|0|2.3|1015.6|0.0|25|210|sw|2|3|16|10.6|0.00|0.00
2019-10-01|00:07:00|0.18|0.0|0.0|13.0|21.88|0.171|26.0|31.8|mb____|10.6|80|0|2.3|1015.6|0.0|25|210|sw|2|3|16|10.6|0.00|0.00
2019-10-01|00:08:00|0.16|0.0|0.0|13.0|21.89|0.171|26.0|31.9|mb____|10.6|80|0|2.3|1015.6|0.0|25|210|sw|2|3|16|10.6|0.00|0.00
2019-10-01|00:09:00|0.16|0.0|0.0|13.0|21.87|0.171|26.0|31.9|mb____|10.6|80|0|2.3|1015.6|0.0|25|210|sw|2|3|16|10.6|0.00|0.00
