Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature|Azimuth|Elevation
2019-10-16|00:00:00|0.18|0.0|0.0|13.13|21.52|0.171|25.6|39.1|md____|13.8|85|0|8.5|1013.3|0.0|50|255|w|5|7|57|13.8|0.00|0.00
2019-10-16|00:01:00|0.18|0.0|0.0|13.13|21.49|0.171|25.6|39.1|md____|13.8|85|0|8.5|1013.3|0.0|50|255|w|5|7|57|13.8|0.00|0.00
2019-10-16|00:02:00|0.2|0.0|0.0|13.12|21.51|0.171|25.6|39.1|md____|13.8|85|0|8.5|1013.3|0.0|50|255|w|5|7|57|13.8|0.00|0.00
2019-10-16|00:03:00|0.19|0.0|0.0|13.13|21.52|0.171|25.6|39.1|md____|13.8|85|0|8.5|1013.3|0.0|50|255|w|5|7|57|13.8|0.00|0.00
2019-10-16|00:04:00|0.19|0.0|0.0|13.12|21.49|0.171|25.6|39.1|md____|13.8|85|0|8.5|1013.3|0.0|50|255|w|5|7|57|13.8|0.00|0.00
2019-10-16|00:05:00|0.21|0.0|0.0|13.13|21.49|0.171|25.6|39.0|md____|13.8|85|0|8.5|1013.3|0.0|50|255|w|5|7|57|13.8|0.00|0.00
2019-10-16|00:06:00|0.21|0.0|0.0|13.12|21.51|0.171|25.6|39.1|md____|13.8|85|0|8.5|1013.3|0.0|50|255|w|5|7|57|13.8|0.00|0.00
2019-10-16|00:07:00|0.19|0.0|0.0|13.13|21.49|0.171|25.6|39.1|md____|13.8|85|0|8.5|1013.3|0.0|50|255|w|5|7|57|13.8|0.00|0.00
2019-10-16|00:08:00|0.2|0.0|0.0|13.13|21.52|0.171|25.6|39.1|md____|13.8|85|0|8.5|1013.3|0.0|50|255|w|5|7|57|13.8|0.00|0.00
2019-10-16|00:09:00|0.2|0.0|0.0|13.12|21.48|0.171|25.6|39.0|md____|13.8|85|0|8.5|1013.3|0.0|50|255|w|5|7|57|13.8|0.00|0.00
2019-10-16|00:10:00|0.19|0.0|0.0|13.12|21.48|0.171|25.6|39.0|md____|13.3|90|0|8.6|1013.9|0.0|50|255|w|5|7|58|13.3|0.00|0.00
2019-10-16|00:11:00|0.2|0.0|0.0|13.12|21.5|0.171|25.6|39.0|md____|13.3|90|0|8.6|1013.9|0.0|50|255|w|5|7|58|13.3|0.00|0.00
2019-10-16|00:12:00|0.19|0.0|0.0|13.12|21.47|0.171|25.6|39.0|md____|13.3|90|0|8.6|1013.9|0.0|50|255|w|5|7|58|13.3|0.00|0.00
2019-10-16|00:13:00|0.2|0.0|0.0|13.12|21.47|0.171|25.5|39.1|md____|13.3|90|0|8.6|1013.9|0.0|50|255|w|5|7|58|13.3|0.00|0.00
2019-10-16|00:14:00|0.2|0.0|0.0|13.12|21.47|0.171|25.5|39.0|md____|13.3|90|0|8.6|1013.9|0.0|50|255|w|5|7|58|13.3|0.00|0.00
2019-10-16|00:15:00|0.19|0.0|0.0|13.12|21.46|0.171|25.5|39.0|md____|13.3|90|0|8.6|1013.9|0.0|50|255|w|5|7|58|13.3|0.00|0.00
2019-10-16|00:16:00|0.19|0.0|0.0|13.12|21.47|0.171|25.5|39.1|md____|13.3|90|0|8.6|1013.9|0.0|50|255|w|5|7|58|13.3|0.00|0.00
2019-10-16|00:17:00|0.18|0.0|0.0|13.12|21.48|0.171|25.5|39.1|md____|13.3|90|0|8.6|1013.9|0.0|50|255|w|5|7|58|13.3|0.00|0.00
2019-10-16|00:18:00|0.18|0.0|0.0|13.12|21.46|0.171|25.5|39.1|md____|13.3|90|0|8.6|1013.9|0.0|50|255|w|5|7|58|13.3|0.00|0.00
2019-10-16|00:19:00|0.17|0.0|0.0|13.12|21.48|0.171|25.5|39.1|md____|13.3|90|0|8.6|1013.9|0.0|50|255|w|5|7|58|13.3|0.00|0.00
2019-10-16|00:20:00|0.2|0.0|0.0|13.12|21.47|0.171|25.5|39.1|mdr1__|13.2|90|0|8.5|1014.0|0.3|55|255|w|5|7|58|13.2|0.00|0.00
2019-10-16|00:21:00|0.2|0.0|0.0|13.12|21.46|0.171|25.5|39.1|mdr1__|13.2|90|0|8.5|1014.0|0.3|55|255|w|5|7|58|13.2|0.00|0.00
2019-10-16|00:22:00|0.19|0.0|0.0|13.12|21.47|0.171|25.5|39.1|mdr1__|13.2|90|0|8.5|1014.0|0.3|55|255|w|5|7|58|13.2|0.00|0.00
2019-10-16|00:23:00|0.19|0.0|0.0|13.12|21.46|0.171|25.5|39.1|mdr1__|13.2|90|0|8.5|1014.0|0.3|55|255|w|5|7|58|13.2|0.00|0.00
2019-10-16|00:24:00|0.2|0.0|0.0|13.12|21.44|0.171|25.5|39.1|mdr1__|13.2|90|0|8.5|1014.0|0.3|55|255|w|5|7|58|13.2|0.00|0.00
2019-10-16|00:25:00|0.19|0.0|0.0|13.12|21.46|0.171|25.5|39.1|mdr2__|12.6|90|0|8.4|1014.2|0.7|65|255|w|5|7|58|12.6|0.00|0.00
2019-10-16|00:26:00|0.2|0.0|0.0|13.12|21.47|0.171|25.5|39.1|mdr2__|12.6|90|0|8.4|1014.2|0.7|65|255|w|5|7|58|12.6|0.00|0.00
2019-10-16|00:27:00|0.18|0.0|0.0|13.12|21.43|0.171|25.5|39.0|mdr2__|12.6|90|0|8.4|1014.2|0.7|65|255|w|5|7|58|12.6|0.00|0.00
2019-10-16|00:28:00|0.19|0.0|0.0|13.12|21.46|0.171|25.5|39.0|mdr2__|12.6|90|0|8.4|1014.2|0.7|65|255|w|5|7|58|12.6|0.00|0.00
2019-10-16|00:29:00|0.19|0.0|0.0|13.12|21.47|0.171|25.5|39.0|mdr2__|12.6|90|0|8.4|1014.2|0.7|65|255|w|5|7|58|12.6|0.00|0.00
2019-10-16|00:30:00|0.18|0.0|0.0|13.12|21.47|0.171|25.5|39.0|mdr2__|12.6|90|0|8.4|1014.2|0.7|65|255|w|5|7|58|12.6|0.00|0.00
2019-10-16|00:31:00|0.19|0.0|0.0|13.12|21.44|0.171|25.5|39.0|mdr2__|12.6|90|0|8.4|1014.2|0.7|65|255|w|5|7|58|12.6|0.00|0.00
2019-10-16|00:32:00|0.2|0.0|0.0|13.12|21.43|0.171|25.5|39.0|mdr2__|12.6|90|0|8.4|1014.2|0.7|65|255|w|5|7|58|12.6|0.00|0.00
2019-10-16|00:33:00|0.19|0.0|0.0|13.11|21.46|0.171|25.5|39.0|mdr2__|12.6|90|0|8.4|1014.2|0.7|65|255|w|5|7|58|12.6|0.00|0.00
2019-10-16|00:34:00|0.19|0.0|0.0|13.11|21.43|0.171|25.5|39.0|mdr2__|12.6|90|0|8.4|1014.2|0.7|65|255|w|5|7|58|12.6|0.00|0.00
2019-10-16|00:35:00|0.19|0.0|0.0|13.11|21.44|0.171|25.5|39.0|mdr2__|12.6|90|0|8.4|1014.2|0.7|65|255|w|5|7|58|12.6|0.00|0.00
2019-10-16|00:36:00|0.19|0.0|0.0|13.12|21.41|0.171|25.5|39.0|mdr2__|12.6|90|0|8.4|1014.2|0.7|65|255|w|5|7|58|12.6|0.00|0.00
2019-10-16|00:37:00|0.2|0.0|0.0|13.12|21.41|0.171|25.5|39.0|mdr2__|12.6|90|0|8.4|1014.2|0.7|65|255|w|5|7|58|12.6|0.00|0.00
