Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature|Azimuth|Elevation
2019-09-22|00:00:00|0.17|0.0|0.0|12.94|21.39|0.171|25.8|28.6|mo____|11.8|70|0|2.4|1017.7|0.0|10|75|o|2|3|17|11.8|0.00|0.00
2019-09-22|00:01:00|0.17|0.0|0.0|12.94|21.41|0.171|25.8|28.6|mo____|11.8|70|0|2.4|1017.7|0.0|10|75|o|2|3|17|11.8|0.00|0.00
2019-09-22|00:02:00|0.16|0.0|0.0|12.94|21.39|0.171|25.8|28.6|mo____|11.8|70|0|2.4|1017.7|0.0|10|75|o|2|3|17|11.8|0.00|0.00
2019-09-22|00:03:00|0.15|0.0|0.0|12.94|21.4|0.171|25.8|28.6|mo____|11.8|70|0|2.4|1017.7|0.0|10|75|o|2|3|17|11.8|0.00|0.00
2019-09-22|00:04:00|0.17|0.0|0.0|12.94|21.4|0.171|25.8|28.6|mo____|11.8|70|0|2.4|1017.7|0.0|10|75|o|2|3|17|11.8|0.00|0.00
2019-09-22|00:05:00|0.16|0.0|0.0|12.94|21.41|0.171|25.8|28.6|mo____|11.8|70|0|2.4|1017.7|0.0|10|75|o|2|3|17|11.8|0.00|0.00
2019-09-22|00:06:00|0.16|0.0|0.0|12.94|21.38|0.171|25.8|28.7|mo____|11.8|70|0|2.4|1017.7|0.0|10|75|o|2|3|17|11.8|0.00|0.00
2019-09-22|00:07:00|0.18|0.0|0.0|12.94|21.38|0.171|25.8|28.7|mo____|11.8|70|0|2.4|1017.7|0.0|10|75|o|2|3|17|11.8|0.00|0.00
2019-09-22|00:08:00|0.17|0.0|0.0|12.94|21.37|0.171|25.8|28.6|mo____|11.8|70|0|2.4|1017.7|0.0|10|75|o|2|3|17|11.8|0.00|0.00
2019-09-22|00:09:00|0.16|0.0|0.0|12.94|21.39|0.171|25.8|28.7|mo____|11.4|75|0|2.4|1017.6|0.0|10|75|o|2|3|16|11.4|0.00|0.00
