Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature|Azimuth|Elevation
2019-09-23|00:00:00|0.18|0.0|0.0|12.93|21.55|0.171|25.9|36.2|mo____|13.6|90|0|1.6|1010.7|0.0|10|145|so|2|2|11|13.6|0.00|0.00
2019-09-23|00:01:00|0.17|0.0|0.0|12.93|21.52|0.171|25.9|36.1|mo____|13.6|90|0|1.6|1010.7|0.0|10|145|so|2|2|11|13.6|0.00|0.00
2019-09-23|00:02:00|0.15|0.0|0.0|12.93|21.56|0.171|25.9|36.1|mo____|13.6|90|0|1.6|1010.7|0.0|10|145|so|2|2|11|13.6|0.00|0.00
2019-09-23|00:03:00|0.15|0.0|0.0|12.93|21.51|0.171|25.9|36.0|mo____|13.6|90|0|1.6|1010.7|0.0|10|145|so|2|2|11|13.6|0.00|0.00
2019-09-23|00:04:00|0.16|0.0|0.0|12.93|21.55|0.171|25.9|36.1|mo____|13.6|90|0|1.6|1010.7|0.0|10|145|so|2|2|11|13.6|0.00|0.00
2019-09-23|00:05:00|0.16|0.0|0.0|12.93|21.52|0.171|25.9|36.1|mo____|13.6|90|0|1.6|1010.7|0.0|10|145|so|2|2|11|13.6|0.00|0.00
2019-09-23|00:06:00|0.17|0.0|0.0|12.93|21.54|0.171|25.9|36.1|mo____|13.6|90|0|1.6|1010.7|0.0|10|145|so|2|2|11|13.6|0.00|0.00
2019-09-23|00:07:00|0.17|0.0|0.0|12.93|21.53|0.171|25.9|36.1|mo____|13.6|90|0|1.6|1010.7|0.0|10|145|so|2|2|11|13.6|0.00|0.00
2019-09-23|00:08:00|0.15|0.0|0.0|12.93|21.51|0.171|25.9|36.1|mo____|13.6|90|0|1.6|1010.7|0.0|10|145|so|2|2|11|13.6|0.00|0.00
2019-09-23|00:09:00|0.16|0.0|0.0|12.93|21.51|0.171|25.9|36.0|mo____|13.6|90|0|1.6|1010.7|0.0|10|145|so|2|2|11|13.6|0.00|0.00
2019-09-23|00:10:00|0.17|0.0|0.0|12.93|21.53|0.171|25.9|36.0|mo____|13.4|90|0|1.6|1010.7|0.0|10|140|so|2|2|11|13.4|0.00|0.00
2019-09-23|00:11:00|0.16|0.0|0.0|12.93|21.54|0.171|25.9|36.1|mo____|13.4|90|0|1.6|1010.7|0.0|10|140|so|2|2|11|13.4|0.00|0.00
2019-09-23|00:12:00|0.16|0.0|0.0|12.93|21.51|0.171|25.9|36.1|mo____|13.4|90|0|1.6|1010.7|0.0|10|140|so|2|2|11|13.4|0.00|0.00
2019-09-23|00:13:00|0.16|0.0|0.0|12.93|21.53|0.171|25.9|36.1|mo____|13.4|90|0|1.6|1010.7|0.0|10|140|so|2|2|11|13.4|0.00|0.00
2019-09-23|00:14:00|0.16|0.0|0.0|12.92|21.5|0.171|25.9|36.1|mo____|13.4|90|0|1.6|1010.7|0.0|10|140|so|2|2|11|13.4|0.00|0.00
2019-09-23|00:15:00|0.16|0.0|0.0|12.92|21.5|0.171|25.9|36.0|mo____|13.4|90|0|1.6|1010.7|0.0|10|140|so|2|2|11|13.4|0.00|0.00
2019-09-23|00:16:00|0.16|0.0|0.0|12.92|21.5|0.171|25.9|36.0|mo____|13.4|90|0|1.6|1010.7|0.0|10|140|so|2|2|11|13.4|0.00|0.00
2019-09-23|00:17:00|0.16|0.0|0.0|12.92|21.53|0.171|25.9|36.0|mo____|13.4|90|0|1.6|1010.7|0.0|10|140|so|2|2|11|13.4|0.00|0.00
2019-09-23|00:18:00|0.16|0.0|0.0|12.92|21.51|0.171|25.9|36.0|mo____|13.4|90|0|1.6|1010.7|0.0|10|140|so|2|2|11|13.4|0.00|0.00
2019-09-23|00:19:00|0.16|0.0|0.0|12.92|21.53|0.171|25.9|36.0|mo____|13.4|90|0|1.6|1010.7|0.0|10|140|so|2|2|11|13.4|0.00|0.00
2019-09-23|00:20:00|0.16|0.0|0.0|12.93|21.51|0.171|25.9|36.1|mo____|13.5|90|0|1.6|1010.7|0.0|10|140|so|2|2|11|13.5|0.00|0.00
2019-09-23|00:21:00|0.15|0.0|0.0|12.92|21.49|0.171|25.9|36.1|mo____|13.5|90|0|1.6|1010.7|0.0|10|140|so|2|2|11|13.5|0.00|0.00
2019-09-23|00:22:00|0.18|0.0|0.0|12.92|21.5|0.171|25.9|36.1|mo____|13.5|90|0|1.6|1010.7|0.0|10|140|so|2|2|11|13.5|0.00|0.00
2019-09-23|00:23:00|0.17|0.0|0.0|12.93|21.48|0.171|25.9|36.0|mo____|13.5|90|0|1.6|1010.7|0.0|10|140|so|2|2|11|13.5|0.00|0.00
2019-09-23|00:24:00|0.16|0.0|0.0|12.93|21.52|0.171|25.9|36.1|mo____|13.5|90|0|1.6|1010.7|0.0|10|140|so|2|2|11|13.5|0.00|0.00
2019-09-23|00:25:00|0.16|0.0|0.0|12.92|21.52|0.171|25.9|36.2|mo____|13.5|90|0|1.6|1010.7|0.0|10|140|so|2|2|11|13.5|0.00|0.00
