Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature|Azimuth|Elevation
2019-10-03|00:00:00|0.17|0.0|0.0|12.84|21.1|0.171|25.2|35.0|mdr2__|7.0|85|0|3.0|1017.0|0.7|65|300|nw|2|5|30|4.9|0.00|0.00
2019-10-03|00:01:00|0.18|0.0|0.0|12.84|21.06|0.171|25.2|35.0|mdr2__|7.0|85|0|3.0|1017.0|0.7|65|300|nw|2|5|30|4.9|0.00|0.00
2019-10-03|00:02:00|0.18|0.0|0.0|12.85|21.06|0.171|25.2|35.0|mdr2__|7.0|85|0|3.0|1017.0|0.7|65|300|nw|2|5|30|4.9|0.00|0.00
2019-10-03|00:03:00|0.16|0.0|0.0|12.84|21.06|0.171|25.2|35.0|mdr2__|7.0|85|0|3.0|1017.0|0.7|65|300|nw|2|5|30|4.9|0.00|0.00
2019-10-03|00:04:00|0.19|0.0|0.0|12.84|21.09|0.171|25.2|35.0|mdr2__|7.0|85|0|3.0|1017.0|0.7|65|300|nw|2|5|30|4.9|0.00|0.00
2019-10-03|00:05:00|0.17|0.0|0.0|12.84|21.05|0.171|25.2|34.9|mdr2__|7.0|85|0|3.0|1017.0|0.7|65|300|nw|2|5|30|4.9|0.00|0.00
2019-10-03|00:06:00|0.16|0.0|0.0|12.84|21.07|0.171|25.3|34.9|mdr2__|7.0|85|0|3.0|1017.0|0.7|65|300|nw|2|5|30|4.9|0.00|0.00
2019-10-03|00:07:00|0.18|0.0|0.0|12.84|21.08|0.171|25.3|34.9|mdr2__|7.0|85|0|3.0|1017.0|0.7|65|300|nw|2|5|30|4.9|0.00|0.00
2019-10-03|00:08:00|0.16|0.0|0.0|12.84|21.09|0.171|25.3|34.9|mdr2__|7.0|85|0|3.0|1017.0|0.7|65|300|nw|2|5|30|4.9|0.00|0.00
2019-10-03|00:09:00|0.18|0.0|0.0|12.84|21.05|0.171|25.3|34.9|mdr2__|7.0|85|0|3.0|1017.0|0.7|65|300|nw|2|5|30|4.9|0.00|0.00
2019-10-03|00:10:00|0.17|0.0|0.0|12.84|21.07|0.171|25.3|34.9|mdr2__|7.0|85|0|3.0|1017.0|0.7|65|300|nw|2|5|30|4.9|0.00|0.00
2019-10-03|00:11:00|0.18|0.0|0.0|12.84|21.07|0.171|25.3|34.9|mdr2__|6.9|85|0|3.0|1017.4|0.4|65|300|nw|2|5|29|4.7|0.00|0.00
2019-10-03|00:12:00|0.18|0.0|0.0|12.83|21.06|0.171|25.2|34.9|mdr2__|6.9|85|0|3.0|1017.4|0.4|65|300|nw|2|5|29|4.7|0.00|0.00
2019-10-03|00:13:00|0.18|0.0|0.0|12.84|21.03|0.171|25.2|34.9|mdr2__|6.9|85|0|3.0|1017.4|0.4|65|300|nw|2|5|29|4.7|0.00|0.00
2019-10-03|00:14:00|0.17|0.0|0.0|12.84|21.05|0.171|25.2|34.9|mdr2__|6.9|85|0|3.0|1017.4|0.4|65|300|nw|2|5|29|4.7|0.00|0.00
