Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature
2019-09-02|00:00:00|0.17|0.0|0.0|12.89|24.0|0.171|28.3|43.6|mdr2__|18.3|90|0|2.2|1015.9|1.0|80|295|nw|2|3|19|18.3
2019-09-02|00:01:00|0.17|0.0|0.0|12.89|24.02|0.171|28.3|43.6|mdr2__|18.3|90|0|2.2|1015.9|1.0|80|295|nw|2|3|19|18.3
2019-09-02|00:02:00|0.16|0.0|0.0|12.89|24.0|0.171|28.3|43.6|mdr2__|18.3|90|0|2.2|1015.9|1.0|80|295|nw|2|3|19|18.3
2019-09-02|00:03:00|0.18|0.0|0.0|12.89|24.02|0.171|28.3|43.5|mdr2__|18.3|90|0|2.2|1015.9|1.0|80|295|nw|2|3|19|18.3
2019-09-02|00:04:00|0.16|0.0|0.0|12.88|24.04|0.171|28.3|43.5|mdr2__|18.3|90|0|2.2|1015.9|1.0|80|295|nw|2|3|19|18.3
2019-09-02|00:05:00|0.17|0.0|0.0|12.89|24.0|0.171|28.3|43.5|mdr2__|18.3|90|0|2.2|1015.9|1.0|80|295|nw|2|3|19|18.3
2019-09-02|00:06:00|0.19|0.0|0.0|12.89|24.01|0.171|28.3|43.5|mdr2__|18.3|90|0|2.2|1015.9|1.0|80|295|nw|2|3|19|18.3
2019-09-02|00:07:00|0.18|0.0|0.0|12.89|24.05|0.171|28.3|43.5|mdr2__|18.3|90|0|2.2|1015.9|1.0|80|295|nw|2|3|19|18.3
2019-09-02|00:08:00|0.15|0.0|0.0|12.89|24.0|0.171|28.3|43.5|mdr2__|18.3|90|0|2.2|1015.9|1.0|80|295|nw|2|3|19|18.3
2019-09-02|00:09:00|0.18|0.0|0.0|12.89|24.02|0.171|28.3|43.5|mdr2__|18.3|90|0|2.2|1015.9|1.0|80|295|nw|2|3|19|18.3
2019-09-02|00:10:00|0.16|0.0|0.0|12.89|24.01|0.171|28.3|43.5|mdr2__|18.0|90|0|2.3|1016.1|1.6|80|295|nw|2|3|19|18.0
2019-09-02|00:11:00|0.18|0.0|0.0|12.89|24.02|0.171|28.3|43.5|mdr2__|18.0|90|0|2.3|1016.1|1.6|80|295|nw|2|3|19|18.0
2019-09-02|00:12:00|0.16|0.0|0.0|12.89|24.01|0.171|28.3|43.6|mdr2__|18.0|90|0|2.3|1016.1|1.6|80|295|nw|2|3|19|18.0
2019-09-02|00:13:00|0.17|0.0|0.0|12.88|24.0|0.171|28.3|43.6|mdr2__|18.0|90|0|2.3|1016.1|1.6|80|295|nw|2|3|19|18.0
2019-09-02|00:14:00|0.19|0.0|0.0|12.89|24.04|0.171|28.3|43.5|mdr2__|18.0|90|0|2.3|1016.1|1.6|80|295|nw|2|3|19|18.0
2019-09-02|00:15:00|0.16|0.0|0.0|12.89|24.02|0.171|28.3|43.6|mdr2__|18.0|90|0|2.3|1016.1|1.6|80|295|nw|2|3|19|18.0
2019-09-02|00:16:00|0.16|0.0|0.0|12.88|24.0|0.171|28.3|43.6|mdr2__|18.0|90|0|2.3|1016.1|1.6|80|295|nw|2|3|19|18.0
2019-09-02|00:17:00|0.16|0.0|0.0|12.88|24.0|0.171|28.3|43.6|mdr2__|18.0|90|0|2.3|1016.1|1.6|80|295|nw|2|3|19|18.0
2019-09-02|00:18:00|0.18|0.0|0.0|12.89|24.01|0.171|28.3|43.6|mdr2__|18.0|90|0|2.3|1016.1|1.6|80|295|nw|2|3|19|18.0
2019-09-02|00:19:00|0.15|0.0|0.0|12.88|24.01|0.171|28.3|43.6|mdr2__|18.0|90|0|2.3|1016.1|1.6|80|295|nw|2|3|19|18.0
2019-09-02|00:20:00|0.17|0.0|0.0|12.88|24.0|0.171|28.3|43.6|mdr2__|17.8|90|0|2.3|1016.1|1.3|80|295|nw|2|3|19|17.8
2019-09-02|00:21:00|0.18|0.0|0.0|12.89|24.04|0.171|28.3|43.6|mdr2__|17.8|90|0|2.3|1016.1|1.3|80|295|nw|2|3|19|17.8
2019-09-02|00:22:00|0.16|0.0|0.0|12.89|24.04|0.171|28.3|43.6|mdr2__|17.8|90|0|2.3|1016.1|1.3|80|295|nw|2|3|19|17.8
2019-09-02|00:23:00|0.16|0.0|0.0|12.89|24.01|0.171|28.3|43.5|mdr2__|17.8|90|0|2.3|1016.1|1.3|80|295|nw|2|3|19|17.8
2019-09-02|00:24:00|0.16|0.0|0.0|12.89|24.04|0.171|28.3|43.5|mdr2__|17.8|90|0|2.3|1016.1|1.3|80|295|nw|2|3|19|17.8
2019-09-02|00:25:00|0.16|0.0|0.0|12.88|24.05|0.171|28.3|43.5|mdr2__|17.8|90|0|2.3|1016.1|1.3|80|295|nw|2|3|19|17.8
2019-09-02|00:26:00|0.15|0.0|0.0|12.88|24.04|0.171|28.3|43.6|mdr2__|17.8|90|0|2.3|1016.1|1.3|80|295|nw|2|3|19|17.8
2019-09-02|00:27:00|0.17|0.0|0.0|12.88|24.02|0.171|28.3|43.6|mdr2__|17.8|90|0|2.3|1016.1|1.3|80|295|nw|2|3|19|17.8
2019-09-02|00:28:00|0.17|0.0|0.0|12.88|24.01|0.171|28.3|43.6|mdr2__|17.8|90|0|2.3|1016.1|1.3|80|295|nw|2|3|19|17.8
2019-09-02|00:29:00|0.17|0.0|0.0|12.88|24.03|0.171|28.3|43.6|mdr2__|17.8|90|0|2.3|1016.1|1.3|80|295|nw|2|3|19|17.8
2019-09-02|00:30:00|0.16|0.0|0.0|12.88|24.04|0.171|28.3|43.6|mdr2__|17.3|90|0|2.3|1016.2|1.1|75|295|nw|2|4|20|17.3
2019-09-02|00:31:00|0.17|0.0|0.0|12.88|24.01|0.171|28.3|43.6|mdr2__|17.3|90|0|2.3|1016.2|1.1|75|295|nw|2|4|20|17.3
2019-09-02|00:32:00|0.17|0.0|0.0|12.89|24.05|0.171|28.3|43.7|mdr2__|17.3|90|0|2.3|1016.2|1.1|75|295|nw|2|4|20|17.3
2019-09-02|00:33:00|0.16|0.0|0.0|12.88|24.06|0.171|28.3|43.7|mdr2__|17.3|90|0|2.3|1016.2|1.1|75|295|nw|2|4|20|17.3
2019-09-02|00:34:00|0.17|0.0|0.0|12.89|24.01|0.171|28.3|43.6|mdr2__|17.3|90|0|2.3|1016.2|1.1|75|295|nw|2|4|20|17.3
2019-09-02|00:35:00|0.14|0.0|0.0|12.88|24.02|0.171|28.3|43.6|mdr2__|17.3|90|0|2.3|1016.2|1.1|75|295|nw|2|4|20|17.3
