Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature
2019-09-15|00:00:00|0.2|0.0|0.0|12.99|22.87|0.284|27.3|43.3|mo____|14.7|90|0|2.1|1028.8|0.0|10|65|no|2|3|14|14.7
2019-09-15|00:01:00|0.21|0.0|0.0|12.99|22.89|0.284|27.3|43.3|mo____|14.7|90|0|2.1|1028.8|0.0|10|65|no|2|3|14|14.7
2019-09-15|00:02:00|0.23|0.0|0.0|12.99|22.85|0.284|27.3|43.3|mo____|14.7|90|0|2.1|1028.8|0.0|10|65|no|2|3|14|14.7
2019-09-15|00:03:00|0.23|0.0|0.0|12.99|22.88|0.284|27.3|43.3|mo____|14.7|90|0|2.1|1028.8|0.0|10|65|no|2|3|14|14.7
2019-09-15|00:04:00|0.22|0.0|0.0|12.99|22.88|0.284|27.3|43.3|mo____|14.7|90|0|2.1|1028.8|0.0|10|65|no|2|3|14|14.7
2019-09-15|00:05:00|0.23|0.0|0.0|12.99|22.83|0.284|27.3|43.3|mo____|14.7|90|0|2.1|1028.8|0.0|10|65|no|2|3|14|14.7
2019-09-15|00:06:00|0.23|0.0|0.0|12.99|22.82|0.284|27.3|43.4|mo____|14.7|90|0|2.1|1028.8|0.0|10|65|no|2|3|14|14.7
2019-09-15|00:07:00|0.23|0.0|0.0|12.99|22.84|0.284|27.3|43.3|mo____|14.7|90|0|2.1|1028.8|0.0|10|65|no|2|3|14|14.7
2019-09-15|00:08:00|0.24|0.0|0.0|12.99|22.88|0.284|27.3|43.4|mo____|14.7|90|0|2.1|1028.8|0.0|10|65|no|2|3|14|14.7
2019-09-15|00:09:00|0.24|0.0|0.0|12.99|22.84|0.284|27.3|43.4|mo____|14.7|90|0|2.1|1028.8|0.0|10|65|no|2|3|14|14.7
2019-09-15|00:10:00|0.25|0.0|0.0|12.99|22.85|0.284|27.3|43.3|mo____|14.3|90|0|2.0|1028.8|0.0|10|65|no|2|3|14|14.3
2019-09-15|00:11:00|0.24|0.0|0.0|12.99|22.85|0.284|27.3|43.3|mo____|14.3|90|0|2.0|1028.8|0.0|10|65|no|2|3|14|14.3
2019-09-15|00:12:00|0.26|0.0|0.0|12.99|22.86|0.284|27.2|43.3|mo____|14.3|90|0|2.0|1028.8|0.0|10|65|no|2|3|14|14.3
2019-09-15|00:13:00|0.25|0.0|0.0|12.99|22.82|0.284|27.2|43.3|mo____|14.3|90|0|2.0|1028.8|0.0|10|65|no|2|3|14|14.3
2019-09-15|00:14:00|0.25|0.0|0.0|12.99|22.83|0.284|27.2|43.3|mo____|14.3|90|0|2.0|1028.8|0.0|10|65|no|2|3|14|14.3
2019-09-15|00:15:00|0.25|0.0|0.0|12.99|22.86|0.284|27.2|43.3|mo____|14.3|90|0|2.0|1028.8|0.0|10|65|no|2|3|14|14.3
