Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature|Azimuth|Elevation
2019-10-09|00:00:00|0.19|0.0|0.0|12.59|20.6|0.171|25.2|38.1|md____|16.5|70|0|5.4|1011.3|0.0|40|255|w|3|5|35|16.5|0.00|0.00
2019-10-09|00:01:00|0.17|0.0|0.0|12.59|20.6|0.171|25.2|38.1|md____|16.5|70|0|5.4|1011.3|0.0|40|255|w|3|5|35|16.5|0.00|0.00
2019-10-09|00:02:00|0.16|0.0|0.0|12.59|20.63|0.171|25.2|38.1|md____|16.5|70|0|5.4|1011.3|0.0|40|255|w|3|5|35|16.5|0.00|0.00
2019-10-09|00:03:00|0.18|0.0|0.0|12.59|20.6|0.171|25.2|38.1|md____|16.5|70|0|5.4|1011.3|0.0|40|255|w|3|5|35|16.5|0.00|0.00
2019-10-09|00:04:00|0.16|0.0|0.0|12.59|20.6|0.171|25.2|38.1|md____|16.5|70|0|5.4|1011.3|0.0|40|255|w|3|5|35|16.5|0.00|0.00
2019-10-09|00:05:00|0.18|0.0|0.0|12.59|20.6|0.171|25.2|38.1|md____|16.5|70|0|5.4|1011.3|0.0|40|255|w|3|5|35|16.5|0.00|0.00
2019-10-09|00:06:00|0.18|0.0|0.0|12.59|20.63|0.171|25.2|38.1|md____|16.5|70|0|5.4|1011.3|0.0|40|255|w|3|5|35|16.5|0.00|0.00
2019-10-09|00:07:00|0.18|0.0|0.0|12.59|20.64|0.171|25.2|38.1|md____|16.5|70|0|5.4|1011.3|0.0|40|255|w|3|5|35|16.5|0.00|0.00
2019-10-09|00:08:00|0.18|0.0|0.0|12.59|20.6|0.171|25.2|38.1|md____|16.5|70|0|5.4|1011.3|0.0|40|255|w|3|5|35|16.5|0.00|0.00
2019-10-09|00:09:00|0.17|0.0|0.0|12.59|20.61|0.171|25.2|38.1|md____|16.5|70|0|5.4|1011.3|0.0|40|255|w|3|5|35|16.5|0.00|0.00
2019-10-09|00:10:00|0.2|0.0|0.0|12.6|20.64|0.171|25.2|38.1|md____|16.4|70|0|5.6|1011.4|0.0|40|260|w|4|5|38|16.4|0.00|0.00
2019-10-09|00:11:00|0.17|0.0|0.0|12.59|20.61|0.171|25.2|38.1|md____|16.4|70|0|5.6|1011.4|0.0|40|260|w|4|5|38|16.4|0.00|0.00
2019-10-09|00:12:00|0.17|0.0|0.0|12.59|20.64|0.171|25.2|38.1|md____|16.4|70|0|5.6|1011.4|0.0|40|260|w|4|5|38|16.4|0.00|0.00
2019-10-09|00:13:00|0.18|0.0|0.0|12.59|20.61|0.171|25.2|38.1|md____|16.4|70|0|5.6|1011.4|0.0|40|260|w|4|5|38|16.4|0.00|0.00
2019-10-09|00:14:00|0.18|0.0|0.0|12.59|20.6|0.171|25.2|38.1|md____|16.4|70|0|5.6|1011.4|0.0|40|260|w|4|5|38|16.4|0.00|0.00
2019-10-09|00:15:00|0.18|0.0|0.0|12.59|20.63|0.171|25.2|38.1|md____|16.4|70|0|5.6|1011.4|0.0|40|260|w|4|5|38|16.4|0.00|0.00
2019-10-09|00:16:00|0.18|0.0|0.0|12.58|20.62|0.171|25.2|38.1|md____|16.4|70|0|5.6|1011.4|0.0|40|260|w|4|5|38|16.4|0.00|0.00
2019-10-09|00:17:00|0.18|0.0|0.0|12.59|20.64|0.171|25.2|38.1|md____|16.4|70|0|5.6|1011.4|0.0|40|260|w|4|5|38|16.4|0.00|0.00
2019-10-09|00:18:00|0.18|0.0|0.0|12.59|20.6|0.171|25.2|38.1|md____|16.4|70|0|5.6|1011.4|0.0|40|260|w|4|5|38|16.4|0.00|0.00
2019-10-09|00:19:00|0.19|0.0|0.0|12.58|20.59|0.171|25.2|38.1|md____|16.4|70|0|5.6|1011.4|0.0|40|260|w|4|5|38|16.4|0.00|0.00
