Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature
2019-09-17|00:00:00|0.17|0.0|0.0|12.98|23.56|0.171|28.1|44.4|md____|17.7|80|0|1.5|1018.0|0.0|40|350|n|2|2|12|17.7
2019-09-17|00:01:00|0.18|0.0|0.0|12.98|23.6|0.227|28.1|44.3|md____|17.7|80|0|1.5|1018.0|0.0|40|350|n|2|2|12|17.7
2019-09-17|00:02:00|0.18|0.0|0.0|12.98|23.57|0.227|28.1|44.3|md____|17.7|80|0|1.5|1018.0|0.0|40|350|n|2|2|12|17.7
2019-09-17|00:03:00|0.19|0.0|0.0|12.98|23.56|0.227|28.1|44.3|md____|17.7|80|0|1.5|1018.0|0.0|40|350|n|2|2|12|17.7
2019-09-17|00:04:00|0.17|0.0|0.0|12.98|23.6|0.227|28.1|44.4|md____|17.7|80|0|1.5|1018.0|0.0|40|350|n|2|2|12|17.7
2019-09-17|00:05:00|0.17|0.0|0.0|12.97|23.56|0.227|28.1|44.4|md____|17.7|80|0|1.5|1018.0|0.0|40|350|n|2|2|12|17.7
2019-09-17|00:06:00|0.16|0.0|0.0|12.97|23.6|0.227|28.1|44.4|md____|17.7|80|0|1.5|1018.0|0.0|40|350|n|2|2|12|17.7
2019-09-17|00:07:00|0.19|0.0|0.0|12.98|23.59|0.227|28.0|44.4|md____|17.7|80|0|1.5|1018.0|0.0|40|350|n|2|2|12|17.7
2019-09-17|00:08:00|0.17|0.0|0.0|12.98|23.58|0.227|28.0|44.4|md____|17.7|80|0|1.5|1018.0|0.0|40|350|n|2|2|12|17.7
2019-09-17|00:09:00|0.18|0.0|0.0|12.98|23.6|0.227|28.0|44.4|md____|17.7|80|0|1.5|1018.0|0.0|40|350|n|2|2|12|17.7
2019-09-17|00:10:00|0.16|0.0|0.0|12.98|23.57|0.227|28.0|44.4|md____|15.7|80|0|1.5|1018.3|0.0|40|345|n|1|2|11|15.7
2019-09-17|00:11:00|0.2|0.0|0.0|12.97|23.57|0.227|28.0|44.4|md____|15.7|80|0|1.5|1018.3|0.0|40|345|n|1|2|11|15.7
2019-09-17|00:12:00|0.18|0.0|0.0|12.97|23.58|0.227|28.0|44.4|md____|15.7|80|0|1.5|1018.3|0.0|40|345|n|1|2|11|15.7
2019-09-17|00:13:00|0.18|0.0|0.0|12.98|23.55|0.227|28.0|44.4|md____|15.7|80|0|1.5|1018.3|0.0|40|345|n|1|2|11|15.7
2019-09-17|00:14:00|0.2|0.0|0.0|12.97|23.55|0.227|28.0|44.3|md____|15.7|80|0|1.5|1018.3|0.0|40|345|n|1|2|11|15.7
2019-09-17|00:15:00|0.23|0.0|0.0|12.97|23.58|0.227|28.0|44.3|md____|15.7|80|0|1.5|1018.3|0.0|40|345|n|1|2|11|15.7
2019-09-17|00:16:00|0.19|0.0|0.0|12.97|23.55|0.227|28.0|44.4|md____|15.7|80|0|1.5|1018.3|0.0|40|345|n|1|2|11|15.7
2019-09-17|00:17:00|0.19|0.0|0.0|12.97|23.57|0.171|28.0|44.4|md____|15.7|80|0|1.5|1018.3|0.0|40|345|n|1|2|11|15.7
2019-09-17|00:18:00|0.18|0.0|0.0|12.98|23.58|0.227|28.0|44.4|md____|15.7|80|0|1.5|1018.3|0.0|40|345|n|1|2|11|15.7
2019-09-17|00:19:00|0.21|0.0|0.0|12.97|23.59|0.227|28.0|44.4|md____|15.7|80|0|1.5|1018.3|0.0|40|345|n|1|2|11|15.7
2019-09-17|00:20:00|0.19|0.0|0.0|12.98|23.55|0.227|28.0|44.4|md____|15.6|80|0|1.5|1018.3|0.0|40|335|nw|1|2|11|15.6
2019-09-17|00:21:00|0.2|0.0|0.0|12.97|23.55|0.171|28.0|44.4|md____|15.6|80|0|1.5|1018.3|0.0|40|335|nw|1|2|11|15.6
2019-09-17|00:22:00|0.19|0.0|0.0|12.97|23.53|0.227|28.0|44.4|md____|15.6|80|0|1.5|1018.3|0.0|40|335|nw|1|2|11|15.6
2019-09-17|00:23:00|0.19|0.0|0.0|12.97|23.53|0.227|28.0|44.4|md____|15.6|80|0|1.5|1018.3|0.0|40|335|nw|1|2|11|15.6
2019-09-17|00:24:00|0.16|0.0|0.0|12.97|23.53|0.227|28.0|44.3|md____|15.6|80|0|1.5|1018.3|0.0|40|335|nw|1|2|11|15.6
2019-09-17|00:25:00|0.19|0.0|0.0|12.97|23.54|0.171|28.0|44.3|md____|15.6|80|0|1.5|1018.3|0.0|40|335|nw|1|2|11|15.6
2019-09-17|00:26:00|0.19|0.0|0.0|12.97|23.56|0.227|28.0|44.3|md____|15.6|80|0|1.5|1018.3|0.0|40|335|nw|1|2|11|15.6
2019-09-17|00:27:00|0.19|0.0|0.0|12.97|23.54|0.227|28.0|44.3|md____|15.6|80|0|1.5|1018.3|0.0|40|335|nw|1|2|11|15.6
2019-09-17|00:28:00|0.19|0.0|0.0|12.97|23.53|0.227|28.0|44.3|md____|15.6|80|0|1.5|1018.3|0.0|40|335|nw|1|2|11|15.6
2019-09-17|00:29:00|0.19|0.0|0.0|12.97|23.53|0.227|28.0|44.4|md____|15.6|80|0|1.5|1018.3|0.0|40|335|nw|1|2|11|15.6
2019-09-17|00:30:00|0.18|0.0|0.0|12.97|23.55|0.227|28.0|44.4|md____|17.8|80|0|1.5|1018.3|0.0|40|330|nw|1|2|11|17.8
2019-09-17|00:31:00|0.18|0.0|0.0|12.97|23.53|0.227|28.0|44.4|md____|17.8|80|0|1.5|1018.3|0.0|40|330|nw|1|2|11|17.8
2019-09-17|00:32:00|0.19|0.0|0.0|12.97|23.53|0.227|28.0|44.4|md____|17.8|80|0|1.5|1018.3|0.0|40|330|nw|1|2|11|17.8
2019-09-17|00:33:00|0.2|0.0|0.0|12.96|23.56|0.227|28.0|44.5|md____|17.8|80|0|1.5|1018.3|0.0|40|330|nw|1|2|11|17.8
2019-09-17|00:34:00|0.19|0.0|0.0|12.97|23.55|0.227|28.0|44.5|md____|17.8|80|0|1.5|1018.3|0.0|40|330|nw|1|2|11|17.8
