Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)
2019-07-31|00:00:00|0.16|0.0|0.0|12.78|24.79|0.0|29.1|44.5|mb____|17.6|80|0|2.2|1014.1|0.0|35
2019-07-31|00:01:00|0.17|0.0|0.0|12.77|24.77|0.0|29.1|44.4|mb____|17.6|80|0|2.2|1014.1|0.0|35
2019-07-31|00:02:00|0.18|0.0|0.0|12.78|24.81|0.0|29.1|44.5|mb____|17.6|80|0|2.2|1014.1|0.0|35
2019-07-31|00:03:00|0.16|0.0|0.0|12.78|24.79|0.0|29.1|44.4|mb____|17.6|80|0|2.2|1014.1|0.0|35
2019-07-31|00:04:00|0.17|0.0|0.0|12.77|24.8|0.0|29.1|44.4|mb____|17.6|80|0|2.2|1014.1|0.0|35
2019-07-31|00:05:00|0.16|0.0|0.0|12.78|24.78|0.0|29.1|44.4|mb____|17.6|80|0|2.2|1014.1|0.0|35
2019-07-31|00:06:00|0.17|0.0|0.0|12.78|24.79|0.0|29.1|44.5|mb____|17.6|80|0|2.2|1014.1|0.0|35
2019-07-31|00:07:00|0.16|0.0|0.0|12.77|24.77|0.0|29.1|44.5|mb____|17.6|80|0|2.2|1014.1|0.0|35
2019-07-31|00:08:00|0.16|0.0|0.0|12.78|24.81|0.0|29.1|44.4|mb____|17.6|80|0|2.2|1014.1|0.0|35
2019-07-31|00:09:00|0.18|0.0|0.0|12.78|24.77|0.0|29.1|44.5|mb____|17.6|80|0|2.2|1014.1|0.0|35
2019-07-31|00:10:00|0.17|0.0|0.0|12.77|24.78|0.0|29.1|44.4|mb____|17.6|80|0|2.3|1014.3|0.0|35
2019-07-31|00:11:00|0.15|0.0|0.0|12.77|24.78|0.0|29.1|44.5|mb____|17.6|80|0|2.3|1014.3|0.0|35
2019-07-31|00:12:00|0.17|0.0|0.0|12.78|24.83|0.0|29.1|44.5|mb____|17.6|80|0|2.3|1014.3|0.0|35
2019-07-31|00:13:00|0.18|0.0|0.0|12.78|24.78|0.0|29.1|44.4|mb____|17.6|80|0|2.3|1014.3|0.0|35
2019-07-31|00:14:00|0.18|0.0|0.0|12.77|24.82|0.0|29.1|44.5|mb____|17.6|80|0|2.3|1014.3|0.0|35
2019-07-31|00:15:00|0.17|0.0|0.0|12.78|24.81|0.0|29.1|44.5|mb____|17.6|80|0|2.3|1014.3|0.0|35
2019-07-31|00:16:00|0.16|0.0|0.0|12.77|24.79|0.0|29.1|44.5|mb____|17.6|80|0|2.3|1014.3|0.0|35
2019-07-31|00:17:00|0.16|0.0|0.0|12.77|24.77|0.0|29.1|44.5|mb____|17.6|80|0|2.3|1014.3|0.0|35
2019-07-31|00:18:00|0.16|0.0|0.0|12.77|24.78|0.0|29.1|44.4|mb____|17.6|80|0|2.3|1014.3|0.0|35
2019-07-31|00:19:00|0.15|0.0|0.0|12.78|24.8|0.0|29.1|44.4|mb____|17.6|80|0|2.3|1014.3|0.0|35
2019-07-31|00:20:00|0.15|0.0|0.0|12.77|24.79|0.0|29.1|44.4|mb____|17.1|80|0|2.3|1014.3|0.0|50
2019-07-31|00:21:00|0.16|0.0|0.0|12.77|24.79|0.0|29.1|44.4|mb____|17.1|80|0|2.3|1014.3|0.0|50
2019-07-31|00:22:00|0.18|0.0|0.0|12.78|24.77|0.0|29.2|44.4|mb____|17.1|80|0|2.3|1014.3|0.0|50
2019-07-31|00:23:00|0.18|0.0|0.0|12.78|24.81|0.0|29.2|44.5|mb____|17.1|80|0|2.3|1014.3|0.0|50
2019-07-31|00:24:00|0.16|0.0|0.0|12.78|24.78|0.0|29.2|44.4|mb____|17.1|80|0|2.3|1014.3|0.0|50
2019-07-31|00:25:00|0.16|0.0|0.0|12.78|24.77|0.0|29.2|44.5|mb____|17.1|80|0|2.3|1014.3|0.0|50
2019-07-31|00:26:00|0.17|0.0|0.0|12.78|24.79|0.0|29.1|44.5|mb____|17.1|80|0|2.3|1014.3|0.0|50
2019-07-31|00:27:00|0.17|0.0|0.0|12.77|24.82|0.0|29.1|44.4|mb____|17.1|80|0|2.3|1014.3|0.0|50
2019-07-31|00:28:00|0.16|0.0|0.0|12.77|24.77|0.0|29.2|44.5|mb____|17.1|80|0|2.3|1014.3|0.0|50
2019-07-31|00:29:00|0.16|0.0|0.0|12.77|24.81|0.0|29.1|44.5|mb____|17.1|80|0|2.3|1014.3|0.0|50
2019-07-31|00:30:00|0.16|0.0|0.0|12.78|24.79|0.0|29.1|44.5|mb____|17.1|80|0|2.3|1014.3|0.0|50
2019-07-31|00:31:00|0.16|0.0|0.0|12.78|24.77|0.0|29.1|44.5|mb____|17.4|80|0|2.3|1014.3|0.0|50
2019-07-31|00:32:00|0.17|0.0|0.0|12.78|24.79|0.0|29.2|44.4|mb____|17.4|80|0|2.3|1014.3|0.0|50
2019-07-31|00:33:00|0.16|0.0|0.0|12.78|24.82|0.0|29.2|44.4|mb____|17.4|80|0|2.3|1014.3|0.0|50
2019-07-31|00:34:00|0.16|0.0|0.0|12.78|24.78|0.0|29.2|44.4|mb____|17.4|80|0|2.3|1014.3|0.0|50
2019-07-31|00:35:00|0.15|0.0|0.0|12.77|24.77|0.0|29.2|44.4|mb____|17.4|80|0|2.3|1014.3|0.0|50
2019-07-31|00:36:00|0.18|0.0|0.0|12.78|24.79|0.0|29.2|44.5|mb____|17.4|80|0|2.3|1014.3|0.0|50
2019-07-31|00:37:00|0.18|0.0|0.0|12.78|24.81|-0.0|29.2|44.4|mb____|17.4|80|0|2.3|1014.3|0.0|50
2019-07-31|00:38:00|0.16|0.0|0.0|12.78|24.79|0.0|29.2|44.4|mb____|17.4|80|0|2.3|1014.3|0.0|50
2019-07-31|00:39:00|0.17|0.0|0.0|12.77|24.79|0.0|29.2|44.5|mb____|17.4|80|0|2.3|1014.3|0.0|50
2019-07-31|00:40:00|0.16|0.0|0.0|12.77|24.78|0.0|29.2|44.5|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:41:00|0.16|0.0|0.0|12.77|24.82|0.0|29.2|44.4|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:42:00|0.16|0.0|0.0|12.77|24.78|0.0|29.2|44.5|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:43:00|0.16|0.0|0.0|12.77|24.79|0.0|29.2|44.5|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:44:00|0.16|0.0|0.0|12.77|24.77|0.0|29.2|44.5|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:45:00|0.16|0.0|0.0|12.77|24.8|0.0|29.2|44.5|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:46:00|0.17|0.0|0.0|12.78|24.81|0.0|29.2|44.5|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:47:00|0.16|0.0|0.0|12.77|24.77|0.0|29.2|44.5|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:48:00|0.16|0.0|0.0|12.78|24.78|0.0|29.2|44.5|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:49:00|0.16|0.0|0.0|12.77|24.82|0.0|29.2|44.5|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:50:00|0.16|0.0|0.0|12.77|24.81|0.0|29.2|44.4|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:51:00|0.16|0.0|0.0|12.77|24.8|0.0|29.2|44.5|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:52:00|0.16|0.0|0.0|12.77|24.79|0.0|29.2|44.5|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:53:00|0.15|0.0|0.0|12.77|24.8|0.0|29.2|44.5|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:54:00|0.19|0.0|0.0|12.77|24.79|0.0|29.2|44.5|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:55:00|0.16|0.0|0.0|12.77|24.82|0.0|29.2|44.5|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:56:00|0.16|0.0|0.0|12.77|24.8|0.0|29.2|44.5|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:57:00|0.16|0.0|0.0|12.78|24.79|0.0|29.2|44.5|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:58:00|0.17|0.0|0.0|12.78|24.8|0.0|29.2|44.5|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
2019-07-31|00:59:00|0.16|0.0|0.0|12.77|24.82|0.0|29.2|44.6|mbs2__|17.0|80|0|2.3|1014.4|3.0|55
