Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature
2019-09-16|00:00:00|0.19|0.0|0.0|12.96|23.09|0.284|27.7|44.0|mo____|16.6|85|0|2.2|1022.4|0.0|15|250|w|2|3|15|16.6
2019-09-16|00:01:00|0.17|0.0|0.0|12.96|23.1|0.284|27.7|44.0|mo____|16.6|85|0|2.2|1022.4|0.0|15|250|w|2|3|15|16.6
2019-09-16|00:02:00|0.18|0.0|0.0|12.97|23.09|0.284|27.7|44.0|mo____|16.6|85|0|2.2|1022.4|0.0|15|250|w|2|3|15|16.6
2019-09-16|00:03:00|0.16|0.0|0.0|12.96|23.09|0.284|27.7|44.0|mo____|16.6|85|0|2.2|1022.4|0.0|15|250|w|2|3|15|16.6
2019-09-16|00:04:00|0.18|0.0|0.0|12.96|23.12|0.284|27.6|44.0|mo____|16.6|85|0|2.2|1022.4|0.0|15|250|w|2|3|15|16.6
2019-09-16|00:05:00|0.17|0.0|0.0|12.96|23.09|0.284|27.6|44.0|mo____|16.6|85|0|2.2|1022.4|0.0|15|250|w|2|3|15|16.6
2019-09-16|00:06:00|0.2|0.0|0.0|12.96|23.1|0.284|27.6|44.0|mo____|16.6|85|0|2.2|1022.4|0.0|15|250|w|2|3|15|16.6
2019-09-16|00:07:00|0.17|0.0|0.0|12.96|23.09|0.284|27.6|44.0|mo____|16.6|85|0|2.2|1022.4|0.0|15|250|w|2|3|15|16.6
2019-09-16|00:08:00|0.17|0.0|0.0|12.97|23.08|0.284|27.6|44.0|mo____|16.6|85|0|2.2|1022.4|0.0|15|250|w|2|3|15|16.6
2019-09-16|00:09:00|0.18|0.0|0.0|12.96|23.11|0.284|27.6|44.1|mo____|16.6|85|0|2.2|1022.4|0.0|15|250|w|2|3|15|16.6
2019-09-16|00:10:00|0.18|0.0|0.0|12.96|23.09|0.284|27.6|44.1|mo____|16.3|90|0|2.2|1022.5|0.0|10|250|w|2|3|15|16.3
2019-09-16|00:11:00|0.18|0.0|0.0|12.96|23.12|0.284|27.6|44.1|mo____|16.3|90|0|2.2|1022.5|0.0|10|250|w|2|3|15|16.3
2019-09-16|00:12:00|0.18|0.0|0.0|12.96|23.11|0.284|27.6|44.1|mo____|16.3|90|0|2.2|1022.5|0.0|10|250|w|2|3|15|16.3
2019-09-16|00:13:00|0.18|0.0|0.0|12.96|23.09|0.284|27.6|44.1|mo____|16.3|90|0|2.2|1022.5|0.0|10|250|w|2|3|15|16.3
2019-09-16|00:14:00|0.16|0.0|0.0|12.96|23.09|0.284|27.6|44.1|mo____|16.3|90|0|2.2|1022.5|0.0|10|250|w|2|3|15|16.3
2019-09-16|00:15:00|0.19|0.0|0.0|12.96|23.07|0.284|27.6|44.1|mo____|16.3|90|0|2.2|1022.5|0.0|10|250|w|2|3|15|16.3
2019-09-16|00:16:00|0.19|0.0|0.0|12.96|23.09|0.284|27.6|44.1|mo____|16.3|90|0|2.2|1022.5|0.0|10|250|w|2|3|15|16.3
2019-09-16|00:17:00|0.17|0.0|0.0|12.96|23.07|0.284|27.6|44.1|mo____|16.3|90|0|2.2|1022.5|0.0|10|250|w|2|3|15|16.3
2019-09-16|00:18:00|0.17|0.0|0.0|12.96|23.1|0.284|27.6|44.1|mo____|16.3|90|0|2.2|1022.5|0.0|10|250|w|2|3|15|16.3
2019-09-16|00:19:00|0.18|0.0|0.0|12.96|23.09|0.284|27.6|44.1|mo____|16.3|90|0|2.2|1022.5|0.0|10|250|w|2|3|15|16.3
2019-09-16|00:20:00|0.16|0.0|0.0|12.96|23.09|0.284|27.6|44.1|mo____|16.2|90|0|2.2|1022.5|0.0|10|245|sw|2|3|15|16.2
2019-09-16|00:21:00|0.18|0.0|0.0|12.96|23.07|0.284|27.6|44.1|mo____|16.2|90|0|2.2|1022.5|0.0|10|245|sw|2|3|15|16.2
2019-09-16|00:22:00|0.18|0.0|0.0|12.96|23.08|0.284|27.6|44.1|mo____|16.2|90|0|2.2|1022.5|0.0|10|245|sw|2|3|15|16.2
2019-09-16|00:23:00|0.19|0.0|0.0|12.96|23.06|0.284|27.6|44.1|mo____|16.2|90|0|2.2|1022.5|0.0|10|245|sw|2|3|15|16.2
2019-09-16|00:24:00|0.19|0.0|0.0|12.96|23.09|0.284|27.6|44.1|mo____|16.2|90|0|2.2|1022.5|0.0|10|245|sw|2|3|15|16.2
2019-09-16|00:25:00|0.18|0.0|0.0|12.96|23.09|0.284|27.6|44.1|mo____|15.5|90|0|2.2|1022.5|0.0|10|245|sw|2|3|15|15.5
2019-09-16|00:26:00|0.16|0.0|0.0|12.96|23.06|0.284|27.6|44.1|mo____|15.5|90|0|2.2|1022.5|0.0|10|245|sw|2|3|15|15.5
2019-09-16|00:27:00|0.16|0.0|0.0|12.96|23.06|0.284|27.6|44.1|mo____|15.5|90|0|2.2|1022.5|0.0|10|245|sw|2|3|15|15.5
2019-09-16|00:28:00|0.19|0.0|0.0|12.96|23.05|0.284|27.6|44.1|mo____|15.5|90|0|2.2|1022.5|0.0|10|245|sw|2|3|15|15.5
2019-09-16|00:29:00|0.18|0.0|0.0|12.96|23.08|0.284|27.6|44.1|mo____|15.5|90|0|2.2|1022.5|0.0|10|245|sw|2|3|15|15.5
