Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(°C)|Light Int.(lux)|Temperature sensor(°C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(°C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(°)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature|Azimuth|Elevation
2019-10-12|00:00:00|0.36|0.0|0.0|12.8|20.92|0.171|24.9|34.0|mo____|7.8|75|0|2.7|1018.4|0.0|15|230|sw|2|3|17|6.0|0.00|0.00
2019-10-12|00:01:00|0.36|0.0|0.0|12.79|20.91|0.171|24.9|34.0|mo____|7.8|75|0|2.7|1018.4|0.0|15|230|sw|2|3|17|6.0|0.00|0.00
2019-10-12|00:02:00|0.35|0.0|0.0|12.8|20.93|0.171|24.9|34.1|mo____|7.8|75|0|2.7|1018.4|0.0|15|230|sw|2|3|17|6.0|0.00|0.00
2019-10-12|00:03:00|0.36|0.0|0.0|12.79|20.9|0.171|24.9|34.1|mo____|7.8|75|0|2.7|1018.4|0.0|15|230|sw|2|3|17|6.0|0.00|0.00
2019-10-12|00:04:00|0.37|0.0|0.0|12.79|20.93|0.171|24.8|34.1|mo____|7.8|75|0|2.7|1018.4|0.0|15|230|sw|2|3|17|6.0|0.00|0.00
2019-10-12|00:05:00|0.33|0.0|0.0|12.79|20.9|0.171|24.8|34.1|mo____|7.8|75|0|2.7|1018.4|0.0|15|230|sw|2|3|17|6.0|0.00|0.00
2019-10-12|00:06:00|0.34|0.0|0.0|12.79|20.9|0.171|24.8|34.1|mo____|7.8|75|0|2.7|1018.4|0.0|15|230|sw|2|3|17|6.0|0.00|0.00
2019-10-12|00:07:00|0.36|0.0|0.0|12.79|20.89|0.171|24.8|34.1|mo____|7.8|75|0|2.7|1018.4|0.0|15|230|sw|2|3|17|6.0|0.00|0.00
2019-10-12|00:08:00|0.34|0.0|0.0|12.79|20.89|0.171|24.8|34.1|mo____|7.8|75|0|2.7|1018.4|0.0|15|230|sw|2|3|17|6.0|0.00|0.00
2019-10-12|00:09:00|0.31|0.0|0.0|12.79|20.88|0.171|24.8|34.1|mo____|7.8|75|0|2.7|1018.4|0.0|15|230|sw|2|3|17|6.0|0.00|0.00
2019-10-12|00:10:00|0.33|0.0|0.0|12.79|20.88|0.171|24.8|34.1|mo____|8.1|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|6.5|0.00|0.00
2019-10-12|00:11:00|0.3|0.0|0.0|12.79|20.91|0.171|24.8|34.1|mo____|8.1|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|6.5|0.00|0.00
2019-10-12|00:12:00|0.32|0.0|0.0|12.79|20.87|0.171|24.8|34.1|mo____|8.1|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|6.5|0.00|0.00
2019-10-12|00:13:00|0.26|0.0|0.0|12.8|20.9|0.171|24.8|34.1|mo____|8.1|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|6.5|0.00|0.00
2019-10-12|00:14:00|0.31|0.0|0.0|12.8|20.86|0.171|24.8|34.1|mo____|8.1|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|6.5|0.00|0.00
2019-10-12|00:15:00|0.32|0.0|0.0|12.8|20.86|0.171|24.8|34.1|mo____|8.1|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|6.5|0.00|0.00
2019-10-12|00:16:00|0.33|0.0|0.0|12.8|20.86|0.171|24.8|34.1|mo____|8.1|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|6.5|0.00|0.00
2019-10-12|00:17:00|0.35|0.0|0.0|12.79|20.88|0.171|24.8|34.1|mo____|8.1|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|6.5|0.00|0.00
2019-10-12|00:18:00|0.3|0.0|0.0|12.79|20.88|0.171|24.8|34.1|mo____|8.1|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|6.5|0.00|0.00
2019-10-12|00:19:00|0.3|0.0|0.0|12.79|20.84|0.171|24.8|34.1|mo____|8.1|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|6.5|0.00|0.00
2019-10-12|00:20:00|0.32|0.0|0.0|12.79|20.87|0.171|24.8|34.0|mo____|8.1|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|6.5|0.00|0.00
2019-10-12|00:21:00|0.35|0.0|0.0|12.79|20.84|0.171|24.8|34.1|mo____|7.6|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|5.9|0.00|0.00
2019-10-12|00:22:00|0.38|0.0|0.0|12.79|20.86|0.171|24.8|34.0|mo____|7.6|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|5.9|0.00|0.00
2019-10-12|00:23:00|0.34|0.0|0.0|12.79|20.83|0.171|24.8|34.0|mo____|7.6|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|5.9|0.00|0.00
2019-10-12|00:24:00|0.33|0.0|0.0|12.79|20.83|0.171|24.8|34.0|mo____|7.6|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|5.9|0.00|0.00
2019-10-12|00:25:00|0.35|0.0|0.0|12.79|20.88|0.171|24.8|34.1|mo____|7.6|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|5.9|0.00|0.00
2019-10-12|00:26:00|0.34|0.0|0.0|12.79|20.84|0.171|24.8|34.1|mo____|7.6|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|5.9|0.00|0.00
2019-10-12|00:27:00|0.31|0.0|0.0|12.79|20.81|0.171|24.8|34.1|mo____|7.6|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|5.9|0.00|0.00
2019-10-12|00:28:00|0.34|0.0|0.0|12.79|20.8|0.171|24.8|34.1|mo____|7.6|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|5.9|0.00|0.00
2019-10-12|00:29:00|0.33|0.0|0.0|12.79|20.84|0.171|24.8|34.1|mo____|7.6|75|0|2.6|1018.5|0.0|15|230|sw|2|3|17|5.9|0.00|0.00
2019-10-12|00:30:00|0.32|0.0|0.0|12.79|20.8|0.171|24.8|34.1|mo____|6.6|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:31:00|0.34|0.0|0.0|12.79|20.82|0.171|24.8|34.0|mo____|6.6|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:32:00|0.35|0.0|0.0|12.79|20.78|0.171|24.8|34.1|mo____|6.6|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:33:00|0.36|0.0|0.0|12.79|20.81|0.171|24.8|34.0|mo____|6.6|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:34:00|0.37|0.0|0.0|12.79|20.8|0.171|24.8|34.0|mo____|6.6|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:35:00|0.36|0.0|0.0|12.79|20.81|0.171|24.8|34.0|mo____|6.6|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:36:00|0.36|0.0|0.0|12.78|20.82|0.171|24.8|34.0|mo____|6.6|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:37:00|0.37|0.0|0.0|12.79|20.79|0.171|24.8|34.0|mo____|6.6|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:38:00|0.38|0.0|0.0|12.79|20.82|0.171|24.7|34.1|mo____|6.6|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:39:00|0.38|0.0|0.0|12.79|20.76|0.171|24.7|34.1|mo____|6.6|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:40:00|0.37|0.0|0.0|12.79|20.77|0.171|24.7|34.1|mo____|6.6|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:41:00|0.36|0.0|0.0|12.79|20.75|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:42:00|0.38|0.0|0.0|12.79|20.75|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:43:00|0.35|0.0|0.0|12.79|20.76|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:44:00|0.34|0.0|0.0|12.79|20.79|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:45:00|0.36|0.0|0.0|12.79|20.79|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:46:00|0.36|0.0|0.0|12.79|20.77|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:47:00|0.38|0.0|0.0|12.79|20.74|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:48:00|0.37|0.0|0.0|12.79|20.75|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:49:00|0.37|0.0|0.0|12.78|20.74|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:50:00|0.36|0.0|0.0|12.79|20.75|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:51:00|0.35|0.0|0.0|12.79|20.72|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:52:00|0.35|0.0|0.0|12.79|20.74|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:53:00|0.35|0.0|0.0|12.78|20.75|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:54:00|0.34|0.0|0.0|12.79|20.73|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:55:00|0.37|0.0|0.0|12.78|20.73|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:56:00|0.36|0.0|0.0|12.79|20.73|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:57:00|0.37|0.0|0.0|12.79|20.72|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:58:00|0.35|0.0|0.0|12.78|20.72|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|00:59:00|0.37|0.0|0.0|12.78|20.72|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|01:00:00|0.38|0.0|0.0|12.78|20.72|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|01:01:00|0.37|0.0|0.0|12.78|20.72|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|01:02:00|0.36|0.0|0.0|12.79|20.7|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|01:03:00|0.38|0.0|0.0|12.79|20.7|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|01:04:00|0.38|0.0|0.0|12.79|20.69|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|01:05:00|0.38|0.0|0.0|12.78|20.71|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|01:06:00|0.37|0.0|0.0|12.78|20.68|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|01:07:00|0.36|0.0|0.0|12.78|20.68|0.171|24.7|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|01:08:00|0.39|0.0|0.0|12.78|20.67|0.171|24.6|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|01:09:00|0.36|0.0|0.0|12.78|20.67|0.171|24.6|34.1|mb____|6.5|75|0|2.6|1018.5|0.0|20|230|sw|2|3|17|4.7|0.00|0.00
2019-10-12|01:10:00|0.37|0.0|0.0|12.79|20.69|0.171|24.6|34.1|mb____|6.2|75|0|2.5|1018.5|0.0|25|230|sw|2|3|17|4.3|0.00|0.00
2019-10-12|01:11:00|0.35|0.0|0.0|12.78|20.69|0.171|24.6|34.1|mb____|6.2|75|0|2.5|1018.5|0.0|25|230|sw|2|3|17|4.3|0.00|0.00
2019-10-12|01:12:00|0.35|0.0|0.0|12.78|20.68|0.171|24.6|34.1|mb____|6.2|75|0|2.5|1018.5|0.0|25|230|sw|2|3|17|4.3|0.00|0.00
